manzanac,ed0,ed1,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30,ed1,pred_dec,pred,dif
7.60E+21,2,5,2,1,1,4,3,4,1,7,6,3,5,3,2,4,7,9,8,6,3,7,5,5,4,2,7,4,5,12,6,5,2.565714286,3,2
7.60E+21,4,1,1,4,0,2,5,1,2,0,0,1,1,1,1,2,0,0,2,4,4,6,4,1,3,2,3,7,6,4,4,1,1.21,1,0
7.60E+21,3,1,0,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,3,1,2,3,2,1,0.80054564,1,0
7.60E+21,2,0,1,2,1,1,1,0,0,1,0,2,0,0,1,2,1,1,1,3,0,3,1,2,0,0,1,2,1,0,2,0,0.249517928,0,0
7.60E+21,1,1,0,0,0,0,0,1,2,0,2,2,1,3,0,1,1,2,1,0,0,2,0,1,0,0,0,0,0,2,0,1,0.889187598,1,0
7.60E+21,1,3,0,5,3,7,1,5,3,9,5,3,2,3,2,7,4,4,10,8,17,18,15,14,10,14,13,11,13,11,5,3,3.504285714,4,-1
7.60E+21,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,2,3,1,2,1,2,4,2,4,4,1,2,2,2,4,1,0,0.301310954,0,0
7.60E+21,0,2,0,1,0,0,0,0,1,2,0,1,0,0,1,1,1,0,1,0,0,0,2,2,0,0,2,0,3,1,0,2,1.418204678,1,1
7.60E+21,2,0,3,1,1,1,4,2,2,2,3,3,3,1,6,2,1,6,4,4,1,3,2,1,4,8,3,2,3,2,1,0,0.665714286,1,-1
7.60E+21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,3,3,1,6,2,0,5,1,6,4,1,2,1,2,1,0.882142857,1,0
7.60E+21,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,0,0,2,1,0,2,1,2,3,1,4,2,1,0.969826585,1,0
7.60E+21,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,4,0,0,0,3,2,0,0,0,0.153464514,0,0
7.60E+21,2,1,3,1,4,4,6,4,1,10,6,5,7,1,6,2,10,3,7,10,9,2,8,9,3,4,8,7,4,3,3,1,1.812857143,2,-1
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,1,2,1,3,0,0,0.136472958,0,0
7.60E+21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005854208,0,0
7.60E+21,2,0,1,0,0,1,1,2,2,2,3,1,2,4,2,2,2,3,2,2,3,4,3,5,3,2,3,0,3,0,0,0,0.371009413,0,0
7.60E+21,0,3,1,0,1,1,0,3,0,1,0,0,0,1,0,0,1,1,1,4,2,1,4,2,2,3,7,1,0,0,2,3,2.125824988,2,1
7.60E+21,3,0,1,1,1,2,0,0,1,0,2,0,1,2,1,2,0,1,0,4,2,3,1,6,4,2,3,1,1,2,3,0,0.303394558,0,0
7.60E+21,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3,1,3,0,1,0,2,1,0.341350962,0,1
7.60E+21,0,0,0,0,1,3,1,0,1,0,1,3,0,0,1,2,0,0,1,1,0,1,2,0,2,1,1,3,4,0,0,0,0.374296846,0,0
7.60E+21,1,2,4,1,1,0,2,3,0,1,3,1,0,0,2,1,1,1,1,4,0,2,2,1,4,2,5,1,2,2,0,2,1.684428571,2,0
7.60E+21,0,2,0,0,1,0,2,0,1,0,1,2,0,1,0,0,2,1,1,2,3,1,3,3,2,1,2,1,2,1,2,2,1.445295585,1,1
7.60E+21,2,0,1,1,2,2,0,1,1,0,1,2,3,2,0,2,1,4,2,5,4,1,2,1,2,4,2,4,4,3,1,0,0.419011338,0,0
7.60E+21,2,2,1,0,4,0,2,1,5,1,1,0,1,3,2,4,2,4,2,0,2,3,3,3,8,0,2,4,1,1,3,2,1.914464286,2,0
7.60E+21,1,0,0,1,0,0,2,0,2,2,1,0,1,0,1,3,3,1,4,0,4,2,4,1,5,2,3,0,1,2,1,0,0.252439975,0,0
7.60E+21,1,1,0,1,1,2,1,1,0,0,1,0,0,1,1,0,0,1,0,3,0,2,3,1,2,1,1,5,4,5,2,1,0.903606061,1,0
7.60E+21,3,3,1,1,2,2,1,2,0,1,0,1,2,0,0,1,0,2,1,2,1,3,4,4,2,1,4,2,3,3,0,3,2.266517857,2,1
7.60E+21,0,2,0,0,0,1,0,0,0,1,1,0,3,0,2,0,0,2,0,1,0,1,0,1,7,0,0,0,0,0,1,2,1.37254329,1,1
7.60E+21,0,0,2,2,2,0,0,0,1,0,0,0,0,4,1,2,1,2,2,3,0,2,2,2,0,2,0,3,0,1,1,0,0.236143785,0,0
7.60E+21,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0.643184159,1,0
7.60E+21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3,1,3,0,1,1,1,1,0,0.131313906,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137728,0,0
7.60E+21,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,1,0,1,0,1,1,0,0,1,2,1,1,0,2,0,0,0,0.454967586,0,0
7.60E+21,1,0,0,0,1,0,0,3,0,0,0,1,1,1,1,0,1,1,1,3,0,2,3,2,1,5,0,1,1,0,1,0,0.369954747,0,0
7.60E+21,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,4,4,1,1,2,2,2,4,1,0.451289808,0,1
7.60E+21,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,1,2,2,2,1,1,4,1,0,1,0,0,0,0.368307871,0,0
7.60E+21,7,9,6,11,2,1,3,7,2,5,5,2,2,10,6,5,8,5,11,11,7,17,5,17,6,16,19,10,12,9,15,9,7.124285714,7,2
7.60E+21,15,9,13,13,22,17,19,16,7,17,22,14,26,22,16,16,16,20,22,17,13,17,12,15,10,11,11,9,10,6,11,9,9.004285714,9,0
7.60E+21,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,3,1,0,1,2,1,1,2,2,1,2,0,0,0,1,1,0,0.168522076,0,0
7.60E+21,2,1,1,0,2,0,0,1,1,1,0,2,1,0,2,3,0,0,1,5,4,3,2,1,2,3,1,2,2,1,3,1,0.962995496,1,0
7.60E+21,0,0,1,2,0,1,0,2,2,0,0,0,0,0,1,0,0,0,1,4,3,4,3,0,1,3,1,2,3,2,1,0,0.918957294,1,-1
7.60E+21,4,5,6,2,5,1,2,5,2,2,0,5,2,1,8,10,2,8,5,8,6,4,3,2,4,6,7,4,13,5,4,5,4.37,4,1
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.010702284,0,0
7.60E+21,11,6,5,12,4,16,10,7,10,15,16,14,9,13,10,20,14,20,18,21,16,20,27,26,26,28,27,26,24,15,26,6,7.381428571,7,-1
7.60E+21,0,0,0,0,1,1,1,0,1,2,0,1,0,0,0,2,1,0,3,2,2,0,1,0,2,1,0,1,1,1,1,0,0.605653977,1,-1
7.60E+21,2,2,4,2,4,2,5,3,3,1,5,8,4,2,4,4,3,2,3,3,0,6,5,3,9,3,4,7,4,4,5,2,2.347204969,2,0
7.60E+21,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,0,1,0,0.095573809,0,0
7.60E+21,0,2,0,0,1,0,1,4,1,2,0,2,3,1,0,1,2,1,2,0,3,1,2,1,1,2,2,3,1,5,4,2,1.587142857,2,0
7.60E+21,4,4,5,7,4,9,2,3,2,6,7,2,6,4,5,5,4,2,5,2,1,2,4,1,3,1,4,2,4,4,5,4,3.651428571,4,0
7.60E+21,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,1,1,5,0,1,0,0,1,1,0,0,1,0.48661265,0,1
7.60E+21,1,0,0,0,0,1,0,1,0,1,3,0,1,0,3,0,2,1,3,0,5,1,0,0,3,2,3,0,2,1,0,0,0.188482993,0,0
7.60E+21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,4,1,0,1,2,0,2,1,1,1,0,1,0,0,0,0.144405588,0,0
7.60E+21,1,3,6,3,3,6,5,3,4,6,8,4,6,12,7,8,6,6,3,7,5,13,8,6,3,4,4,4,4,2,3,3,3.112857143,3,0
7.60E+21,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,1,1,0,1,1,1,0,0,3,0,2,1,0,1,0,1,0,0.074654162,0,0
7.60E+21,5,4,4,3,3,0,2,7,4,1,4,1,3,4,1,2,0,1,5,3,2,7,4,5,8,6,4,4,3,12,7,4,3.448367347,3,1
7.60E+21,0,2,0,2,0,1,1,0,1,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,2,2,1.475,1,1
7.60E+21,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,2,0,1,4,0,4,2,3,3,3,0,0.306734694,0,0
7.60E+21,0,0,1,0,0,1,0,2,1,3,0,0,0,3,1,1,0,1,0,0,1,0,0,1,1,2,0,2,0,1,2,0,0.191102812,0,0
7.60E+21,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2,1,1,2,1,2,2,1,2,3,3,0,0,2,1,1,0,0.219960883,0,0
7.60E+21,1,0,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,2,3,0,0.16787451,0,0
7.60E+21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,0,1,1,0,1,1,1,0,0.089053985,0,0
7.60E+21,2,0,1,1,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,2,3,2,2,2,0,0.210160797,0,0
7.60E+21,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,1,0,6,2,3,1,2,2,2,1,0,0,0,0.207665026,0,0
7.60E+21,0,0,0,2,0,1,2,0,2,0,0,1,1,2,2,1,2,2,2,1,4,0,4,0,4,2,1,3,0,3,0,0,0.309416544,0,0
7.60E+21,3,4,0,1,2,3,4,3,0,4,2,2,4,3,3,1,1,5,0,5,0,5,4,3,2,4,2,2,2,2,2,4,3.22,3,1
7.60E+21,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.248711781,0,0
7.60E+21,5,2,2,2,2,2,3,3,1,4,4,3,2,3,3,3,4,5,3,5,5,2,9,2,10,2,7,10,6,6,9,2,2.101785714,2,0
7.60E+21,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,2,1,1,0,0,1,2,1,0,0.075587374,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0.079739703,0,0
7.60E+21,0,1,5,3,2,3,2,4,3,2,4,4,5,2,6,3,8,5,6,5,5,2,2,1,1,3,6,3,4,4,5,1,2.125714286,2,-1
7.60E+21,8,5,6,6,8,7,6,2,9,9,5,11,4,5,8,8,4,5,13,9,7,11,6,13,9,10,7,7,2,8,3,5,5.038571429,5,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0.106281208,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137728,0,0
7.60E+21,0,0,0,0,1,3,3,1,1,1,1,1,3,0,1,1,2,3,2,2,1,3,5,2,2,1,1,1,1,2,0,0,0.277521583,0,0
7.60E+21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0.160332789,0,0
7.60E+21,2,5,3,6,2,6,8,3,3,5,3,5,2,4,6,3,6,4,3,5,5,4,6,6,5,5,7,4,1,5,7,5,4.387142857,4,1
7.60E+21,4,2,1,2,0,3,3,0,3,0,1,2,1,2,0,4,5,2,4,1,4,4,3,3,4,1,1,1,3,4,3,2,1.694702381,2,0
7.60E+21,1,0,1,0,1,1,0,0,0,0,1,0,2,2,0,1,2,1,1,0,1,2,3,1,1,0,1,1,0,1,0,0,0.506814593,1,-1
7.60E+21,2,1,1,2,3,1,1,2,4,3,2,1,0,2,4,2,0,3,5,0,5,2,3,4,4,0,0,5,4,3,0,1,1.217142857,1,0
7.60E+21,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.122340149,0,0
7.60E+21,0,0,1,1,3,0,0,2,0,1,1,0,3,0,1,0,0,0,0,3,0,3,1,1,1,1,2,3,0,1,1,0,0.249274892,0,0
7.60E+21,0,1,1,1,1,1,1,1,0,1,1,0,1,0,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,0.84670615,1,0
7.60E+21,4,5,6,2,5,5,3,6,7,6,3,5,8,4,5,2,8,10,3,7,7,4,6,6,2,3,6,2,4,6,11,5,4.571428571,5,0
7.60E+21,2,3,4,3,3,1,2,4,3,4,6,5,5,6,3,8,3,3,4,4,6,3,5,3,5,1,4,4,1,5,5,3,2.697142857,3,0
7.60E+21,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.332598133,0,0
7.60E+21,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,1,0,2,2,1,0,2,1.323982341,1,1
7.60E+21,1,1,0,1,1,0,0,1,2,0,0,0,3,2,0,2,1,1,0,1,1,0,0,1,0,2,1,1,1,3,4,1,0.643168571,1,0
7.60E+21,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,1,0,1,1,1,1,0.69623732,1,0
7.60E+21,1,1,2,0,0,5,2,2,2,1,2,3,0,1,0,2,2,3,1,5,2,0,2,2,2,1,3,1,2,0,3,1,1.060334416,1,0
7.60E+21,1,2,0,0,1,1,0,1,1,1,1,2,1,1,1,0,0,0,1,2,0,0,0,0,1,0,1,0,1,1,0,2,1.463442291,1,1
7.60E+21,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,2,1,1,3,3,0,0.232229709,0,0
7.60E+21,1,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,5,2,2,2,3,3,1,0,0.24324133,0,0
7.60E+21,0,0,1,0,0,2,2,0,2,1,1,3,1,0,2,3,1,3,2,0,2,3,1,2,2,2,2,2,0,2,0,0,0.312733543,0,0
7.60E+21,0,1,0,2,2,0,4,1,1,0,0,0,1,0,3,1,1,0,1,2,3,0,1,2,1,4,2,2,2,4,0,1,0.965555556,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0.039408358,0,0
7.60E+21,1,2,2,2,1,3,0,0,3,1,1,2,3,2,1,1,1,4,5,1,1,4,2,3,1,5,4,4,2,5,5,2,1.862857143,2,0
7.60E+21,2,1,1,0,1,3,3,3,0,2,1,3,1,1,1,2,0,1,1,2,3,2,1,2,6,1,0,3,2,6,1,1,1.042588523,1,0
7.60E+21,1,0,0,1,0,0,1,1,1,0,2,0,1,1,0,1,1,1,1,0,1,2,0,3,1,1,1,3,1,1,3,0,0.667100416,1,-1
7.60E+21,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,2,2,1.34013621,1,1
7.60E+21,0,1,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0,1,0,0,1,2,1,0,1,3,2,4,0,0,4,1,0.842260739,1,0
7.60E+21,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,3,1,4,3,2,3,2,4,3,2,0,0.221893672,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.04391985,0,0
7.60E+21,1,0,0,2,1,1,1,0,0,2,0,0,0,4,2,1,1,2,0,4,0,2,1,2,3,0,4,5,3,3,0,0,0.327418546,0,0
7.60E+21,0,1,1,0,3,2,2,3,4,2,2,2,0,2,1,0,1,1,1,1,2,0,1,1,0,0,1,0,1,2,2,1,1.040762571,1,0
7.60E+21,0,0,0,3,0,2,2,3,2,1,0,0,1,0,1,3,1,2,0,6,1,0,8,0,1,3,2,3,4,5,4,0,0.571428571,1,-1
7.60E+21,1,6,2,3,7,3,1,7,2,9,7,6,9,5,9,8,6,11,10,8,8,11,7,6,6,8,11,8,9,5,5,6,5.145714286,5,1
7.60E+21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03528723,0,0
7.60E+21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,2,2,1,1,2,0,2,0,2,0,0.160927012,0,0
7.60E+21,1,2,5,8,1,5,4,7,2,5,5,2,5,8,1,6,4,7,4,7,10,6,2,6,4,8,7,7,7,8,5,2,3.765714286,4,-2
7.60E+21,2,0,0,2,1,2,2,1,0,2,1,4,1,2,0,4,1,1,3,1,1,1,3,1,0,2,1,1,1,1,4,0,0.340141176,0,0
7.60E+21,1,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,1,1,0,3,1,0,0,0,1,0,0.177799718,0,0
7.60E+21,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2,3,2,1,2,2,3,0,0,0.345802227,0,0
7.60E+21,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,1,0,0,0,0,0.06669519,0,0
7.60E+21,0,1,1,3,1,2,0,1,0,0,2,0,1,2,5,2,1,2,0,3,0,0,2,1,2,4,1,1,1,2,1,1,1.019909951,1,0
7.60E+21,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1,2,1,0,0,0,0,0.183177035,0,0
7.60E+21,1,0,0,0,0,2,0,0,2,1,1,0,0,2,0,1,0,1,0,2,1,2,2,2,1,2,0,2,5,1,3,0,0.299924369,0,0
7.60E+21,5,15,8,5,4,4,9,1,5,5,3,6,4,6,3,6,3,2,1,3,4,5,4,6,5,8,10,7,15,14,29,15,5.317142857,5,10
7.60E+21,0,2,1,3,1,2,0,0,0,0,2,3,1,0,2,0,2,1,0,0,1,1,3,4,5,2,0,2,2,3,1,2,1.611769342,2,0
7.60E+21,0,0,0,0,0,1,1,2,1,1,2,1,0,1,1,3,4,5,1,1,0,4,0,2,2,0,1,1,0,1,0,0,0.371893414,0,0
7.60E+21,1,1,0,2,0,0,0,0,1,2,1,0,1,2,4,2,0,4,0,5,1,3,6,4,1,0,2,1,2,2,1,1,0.885475963,1,0
7.60E+21,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,1,0,3,4,3,1,1,1,0.862913849,1,0
7.60E+21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0,2,1,0,0,0,1,0.205871403,0,1
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137728,0,0
7.60E+21,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,3,1,0,2,3,1,2,1,1,0,0,0.18589458,0,0
7.60E+21,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.044870221,0,0
7.60E+21,1,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0.660434213,1,-1
7.60E+21,0,1,1,2,1,1,4,1,2,1,2,1,3,1,4,2,5,3,5,6,5,6,7,2,2,1,4,2,1,5,2,1,1.227142857,1,0
7.60E+21,0,0,1,0,3,1,0,2,1,3,2,1,3,3,1,4,3,7,2,3,4,1,2,3,1,1,0,1,2,0,3,0,0.903435828,1,-1
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.031916198,0,0
7.60E+21,0,1,2,0,0,0,1,1,2,0,2,0,0,3,0,0,1,1,1,1,1,2,0,1,2,1,0,1,1,1,1,1,0.85807903,1,0
7.60E+21,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0,1,0,2,0,0,0.095211933,0,0
7.60E+21,1,0,0,0,1,1,1,0,1,1,0,0,2,1,2,1,2,1,1,2,5,3,2,1,2,0,0,3,1,4,1,0,0.31057811,0,0
7.60E+21,1,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,2,2,3,0,4,5,3,2,2,4,0,1,2,1,3,1,0.785857143,1,0
7.60E+21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,1,2,0,1,1,0,0,0,0.093602714,0,0
7.60E+21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0,0,0,1,1,0,0.062318158,0,0
7.60E+21,0,3,0,2,0,1,2,0,1,2,3,1,0,1,0,2,2,0,0,0,1,1,1,0,1,0,0,3,2,0,3,3,2.232857143,2,1
7.60E+21,4,5,4,5,3,3,2,4,2,3,5,3,3,3,2,5,5,6,7,5,7,8,5,11,6,3,8,8,7,4,4,5,4.145714286,4,1
7.60E+21,1,2,2,1,1,0,2,1,1,1,4,3,0,0,3,0,3,2,5,2,6,2,5,4,4,2,4,3,4,4,3,2,1.752919255,2,0
7.60E+21,0,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,1,0,2,0,3,2,1,2,4,3,4,1,0,0,2,0,0.718930187,1,-1
7.60E+21,1,1,1,0,0,0,1,2,2,1,0,0,0,2,3,1,3,1,0,0,3,1,2,2,1,3,1,2,0,2,0,1,0.846262922,1,0
7.60E+21,5,2,0,3,1,1,2,3,1,4,1,3,2,0,1,1,5,0,5,2,3,1,3,6,3,2,6,2,2,3,1,2,1.348380952,1,1
7.60E+21,1,3,0,1,1,0,1,5,2,0,5,5,4,2,2,2,3,3,4,5,3,6,4,2,6,2,2,6,4,4,1,3,2.651071429,3,0
7.60E+21,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0,0.080695416,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.045282285,0,0
7.60E+21,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,2,2,0,3,2,1,1,0,2,0,1,1,1,0.832106244,1,0
7.60E+21,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.106209787,0,0
7.60E+21,1,0,0,0,2,3,0,1,0,1,0,1,0,0,2,0,2,1,2,2,1,3,4,2,1,1,0,0,0,1,1,0,0.272850861,0,0
7.60E+21,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,4,2,0,2,1,0,0,0,0.110472373,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001913911,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.033972862,0,0
7.60E+21,1,0,2,0,1,2,0,2,3,0,2,3,2,1,3,2,0,2,2,2,3,3,2,1,4,2,1,1,1,0,3,0,0.377497732,0,0
7.60E+21,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,2,3,1,1,6,1,0,0,1,1,1,2,1,0,0.143300727,0,0
7.60E+21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,1,1,0.635964626,1,0
7.60E+21,1,1,0,0,0,3,0,0,2,1,1,0,0,2,1,2,2,0,2,2,0,1,2,4,3,1,4,4,1,0,1,1,0.962655957,1,0
7.60E+21,3,1,1,1,1,0,2,2,3,1,2,2,2,3,2,1,3,6,3,5,4,2,3,2,6,3,4,4,4,2,2,1,1.331428571,1,0
7.60E+21,0,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,1,2,0,1,0,2,1,3,1,3,3,1,3,3,1,0,0.23839201,0,0
7.60E+21,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.033873176,0,0
7.60E+21,2,2,1,2,5,4,2,0,1,2,0,3,1,0,0,0,4,2,1,1,4,0,4,0,3,2,2,1,3,2,1,2,1.776369048,2,0
7.60E+21,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0.144898073,0,0
7.60E+21,2,0,1,0,0,0,2,0,1,0,1,3,0,1,1,1,1,0,1,1,2,1,3,0,1,0,3,1,1,0,1,0,0.865635323,1,-1
7.60E+21,1,0,2,2,0,3,1,1,0,1,2,0,0,0,2,0,4,0,3,1,5,2,1,1,2,0,1,1,4,1,2,0,0.374417687,0,0
7.60E+21,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,2,3,1,2,0,1,2,4,1,1,0.660925317,1,0
7.60E+21,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,2,0,1,0,2,1,0,0,0,2,0,0,0,0,0.164555191,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.029770066,0,0
7.60E+21,1,5,3,1,7,4,2,1,3,4,3,2,3,2,3,1,5,3,7,7,5,9,7,3,7,2,4,2,5,7,3,5,4.021428571,4,1
7.60E+21,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0.069116719,0,0
7.60E+21,2,1,2,1,0,2,0,1,0,1,1,1,1,2,2,2,0,4,1,1,4,4,0,0,1,0,0,0,2,1,1,1,0.899183673,1,0
7.60E+21,0,0,0,0,1,2,2,0,0,0,2,3,2,0,1,1,1,2,4,2,3,2,3,5,3,4,7,1,4,3,1,0,0.418681319,0,0
7.60E+21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1,0,1,0,1,0,0.118362426,0,0
7.60E+21,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,0,0.12600214,0,0
