manzanac,ret,pred2020,pred2020_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.72463559,1,1,3,1,0,0,1,2,1,1,0,1,3,0,0,0,0,0,1,3,2,2,1,0,0,1,0,1,1
7.60E+21,,1,0.890408432,1,1,0,0,1,1,2,3,1,1,1,1,1,1,1,0,0,3,1,0,1,0,1,3,2,0,0,4,2
7.60E+21,,1,0.91805269,1,1,2,1,0,1,2,0,0,0,1,0,2,0,0,1,2,1,2,1,4,2,4,0,4,1,3,1,3
7.60E+21,,0,0.38369061,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,2,1,1,4
7.60E+21,,0,0.304115392,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2
7.60E+21,,0,0.428822889,0,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,2,2
7.60E+21,,1,0.588757595,1,1,1,1,0,0,2,0,0,0,0,0,1,2,2,2,0,0,2,0,0,0,2,1,0,1,2,0,1
7.60E+21,,1,1.098683169,1,1,1,0,1,1,3,1,1,3,1,0,0,2,3,1,0,2,0,2,2,2,4,3,2,0,4,2,0
7.60E+21,,0,0.364867913,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0
7.60E+21,,0,0.417612372,0,1,1,1,1,0,0,1,1,0,2,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1
7.60E+21,,2,1.940062112,3,2,1,8,1,4,2,3,4,2,1,1,4,2,1,3,4,2,4,0,4,3,2,2,6,2,4,10,3
7.60E+21,,1,0.824599637,1,1,4,2,0,0,1,3,0,0,0,2,1,2,1,1,3,0,2,2,3,2,2,2,2,3,1,3,3
7.60E+21,,1,0.557402381,1,1,0,0,0,0,0,0,0,2,2,0,1,0,2,2,2,1,4,0,2,2,3,1,3,1,1,1,2
7.60E+21,,0,0.467487222,1,1,2,1,1,1,0,0,1,0,0,1,0,1,2,0,3,1,0,1,0,2,0,1,2,1,2,1,3
7.60E+21,,1,0.622544738,1,0,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0
7.60E+21,,1,0.862602521,1,1,1,3,2,1,2,0,0,0,3,0,0,0,1,1,0,0,3,3,0,1,0,1,2,0,3,1,3
7.60E+21,,2,2.461428571,2,2,2,3,3,1,2,4,3,4,4,6,3,2,5,0,1,4,3,7,2,7,7,2,10,5,7,7,7
7.60E+21,,0,0.491155986,1,1,0,2,0,0,0,2,2,0,3,1,0,0,0,0,0,0,2,1,0,2,0,1,1,2,1,0,2
7.60E+21,,1,0.578140973,1,0,1,1,0,0,0,0,2,2,0,1,0,2,1,0,0,0,0,0,0,3,1,0,2,0,2,2,1
7.60E+21,,1,0.509606627,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,2,0,0,2,1,2,3
7.60E+21,,1,0.693023338,1,1,0,0,1,1,0,1,1,0,0,0,2,2,1,2,1,1,0,2,0,3,1,0,3,3,3,0,0
7.60E+21,,1,1.077310924,1,1,2,0,0,0,0,0,2,3,1,0,2,1,3,2,1,0,0,0,3,0,2,1,2,2,3,0,1
7.60E+21,,1,0.987857143,1,1,1,1,0,1,0,0,0,3,2,2,2,1,1,0,1,3,2,2,2,1,1,2,1,3,3,4,5
7.60E+21,,0,0.430771917,0,1,0,0,0,1,1,0,0,0,0,2,1,2,0,2,0,0,0,1,3,0,1,1,0,1,0,1,1
7.60E+21,,11,11.12,11,12,11,9,16,10,12,13,13,19,21,20,28,20,16,20,13,26,32,23,26,30,24,24,30,32,25,30,20
7.60E+21,,1,0.856402778,1,1,1,1,0,2,2,0,1,1,0,1,0,0,2,0,1,4,3,1,2,1,2,1,3,1,1,1,5
7.60E+21,,0,0.224708151,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,1,1,0
7.60E+21,,2,2.182857143,3,2,1,5,2,4,2,2,4,6,2,7,2,0,3,6,2,3,7,4,4,7,6,1,4,5,5,3,1
7.60E+21,,1,1.093367347,1,1,1,0,2,1,1,2,2,2,1,1,0,1,3,1,1,2,0,0,0,0,3,4,0,1,2,0,4
7.60E+21,,1,0.54473478,1,1,0,2,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,2
7.60E+21,,0,0.308259542,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,0,2,0,1,1,0,2,0,0,0,0,1
7.60E+21,,1,0.647398624,1,1,0,0,2,1,0,1,0,1,0,2,2,0,0,0,0,1,3,0,0,1,3,3,2,2,3,3,5
7.60E+21,,0,0.149750737,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,1,0,1,0,0,1,1,0,0,0
7.60E+21,,0,0.315901741,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,0,0,1
7.60E+21,,0,0.084873976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
7.60E+21,,1,0.863904762,1,1,2,1,2,1,2,1,0,1,1,2,0,1,3,2,1,1,1,0,0,2,2,4,1,3,3,1,0
7.60E+21,,0,0.43437096,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,1,1,1,0,2,0,0,2,0,1,0,2,1
7.60E+21,,1,0.809579954,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,2,0,1,4,1,2,3,0,1,4,2,0
7.60E+21,,3,2.8,3,3,4,1,5,0,5,3,2,2,3,3,1,1,0,3,4,0,4,7,11,15,10,10,7,6,8,6,6
7.60E+21,,0,0.015214951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
7.60E+21,,1,0.649104397,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,4,1
7.60E+21,,2,2.215714286,2,3,3,2,5,3,2,3,2,3,0,2,1,1,4,3,1,0,1,2,9,9,1,6,1,4,3,1,3
7.60E+21,,0,0.329617708,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,0,2,1,0,0,1,1,2,1,1,2,0
7.60E+21,,0,0.451142075,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,4,0,6
7.60E+21,,0,0.434656581,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,1,0,1,3,0,0,2,2
7.60E+21,,0,0.483187984,1,1,0,0,0,1,0,2,3,0,0,1,1,0,0,2,1,1,4,0,0,1,2,3,0,1,2,2,3
7.60E+21,,1,0.58004609,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,3,3,2,0,1,1,1,0,2,2
7.60E+21,,0,0.031214114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
7.60E+21,,1,1.036108277,1,1,0,2,0,0,1,0,2,2,2,0,0,1,0,3,2,2,0,5,0,1,4,3,2,3,2,1,0
7.60E+21,,1,1.252811306,1,1,0,1,1,2,1,1,1,0,3,3,3,3,1,7,3,6,5,3,3,1,3,4,2,4,0,4,2
7.60E+21,,0,0.322183764,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,3,0,3,3,1
7.60E+21,,0,0.460294965,1,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,0,1,0,1,2,0,0,0,0,4,0,1,0
7.60E+21,,1,0.97377619,1,1,0,0,0,0,2,0,0,4,1,0,1,1,0,3,4,1,2,5,1,2,2,2,4,2,1,3,2
7.60E+21,,0,0.477843733,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,0,1,2,4,0
7.60E+21,,1,0.520098321,0,0,1,0,0,2,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
7.60E+21,,2,1.534860647,2,2,1,2,3,1,2,1,1,1,3,1,3,4,2,1,2,0,1,2,5,5,5,4,4,2,6,3,6
7.60E+21,,1,0.500256177,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2,1,1,2,0,4,1,1,1,2,0,1,0
7.60E+21,,3,3.244285714,3,3,5,4,1,6,3,4,2,2,7,3,4,3,2,6,3,4,10,7,3,7,4,9,4,10,3,4,6
7.60E+21,,1,1.016938776,1,1,2,2,2,1,1,2,2,2,1,2,4,2,9,1,1,4,6,1,1,4,1,3,2,2,2,1,3
7.60E+21,,4,3.941428571,4,4,7,4,6,6,5,8,7,1,5,3,8,6,9,6,4,8,4,4,6,5,3,4,4,3,0,4,4
7.60E+21,,0,0.073923911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7.60E+21,,0,0.028271825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0
7.60E+21,,0,0.279200015,0,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
7.60E+21,,2,2.457142857,2,2,1,3,3,2,5,2,5,3,2,3,5,2,4,7,3,5,0,9,4,5,3,5,7,3,4,5,2
7.60E+21,,0,0.408447981,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,3,1,3,0,3,0,2
7.60E+21,,0,0.092456912,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7.60E+21,,0,0.262300178,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0,0,1,0
7.60E+21,,1,1.281135204,1,2,1,1,2,0,1,3,1,3,2,2,1,1,0,2,1,3,1,1,1,5,6,3,2,3,6,6,3
7.60E+21,,1,1.417142857,2,2,0,0,0,1,4,3,2,0,1,1,0,1,1,4,1,6,3,2,2,1,1,1,3,8,5,3,4
7.60E+21,,0,0.101666653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
7.60E+21,,1,0.701729478,1,1,1,2,0,1,0,0,0,2,0,2,0,0,0,0,1,1,1,1,1,1,3,4,0,4,3,3,1
7.60E+21,,1,0.947549673,1,1,3,2,0,0,0,3,1,0,1,2,0,0,0,0,0,0,3,1,2,0,2,0,1,2,1,6,1
7.60E+21,,5,5.108571429,5,5,4,8,6,10,10,6,5,7,4,9,7,8,12,9,9,12,6,13,14,12,18,14,11,13,10,11,11
7.60E+21,,0,0.429557965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,3,0,1,1,0,1,0
7.60E+21,,0,0.310554803,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,2,0,0,0
7.60E+21,,1,1.137340368,1,1,2,1,4,1,1,1,2,1,0,0,3,0,0,1,0,1,0,1,0,1,1,1,2,3,5,0,3
7.60E+21,,0,0.404499577,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,1,4,3,2
7.60E+21,,0,0.001253601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.614293025,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,5,4,4
7.60E+21,,1,0.813359073,1,1,0,0,0,3,1,0,1,0,0,3,1,0,0,0,0,1,1,0,1,1,1,4,4,1,1,3,2
7.60E+21,,0,0.38326845,0,0,1,0,0,0,1,0,0,0,0,2,3,1,0,3,0,0,0,0,1,1,1,1,1,2,1,2,1
7.60E+21,,0,0.265285035,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
7.60E+21,,0,0.383415462,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,0,2
7.60E+21,,1,0.625213915,1,1,1,0,1,0,3,0,1,0,2,1,0,0,1,1,2,1,3,4,2,1,3,2,0,2,4,3,1
7.60E+21,,1,0.500305634,1,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,1,1,1,2,1,2,1,1,2,3,2,1,1
7.60E+21,,1,0.836132756,1,1,0,0,0,1,1,0,0,0,1,2,0,1,3,0,1,1,3,6,6,0,1,0,0,5,1,2,4
7.60E+21,,0,0.319563599,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1,3,0,1,0,1,1,2,1,0,1
7.60E+21,,1,0.864920788,1,1,1,1,3,1,2,0,2,2,0,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0,2,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.242546549,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
7.60E+21,,1,1.200204082,1,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,2,0,2,4,1,0,2,4,3,2,4,6,3
7.60E+21,,1,0.575144339,1,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,1,2,1,3,0,4,2,4,0,0
7.60E+21,,4,4.217142857,5,4,3,7,8,5,5,9,5,6,8,5,4,4,5,6,8,2,6,10,8,5,9,9,7,6,5,12,8
7.60E+21,,1,0.782184077,1,1,1,1,1,2,0,1,1,2,2,1,2,0,1,1,2,1,2,2,2,1,3,2,2,0,2,2,0
7.60E+21,,2,1.835714286,2,2,2,2,3,2,3,3,2,1,3,0,6,3,1,3,4,3,3,2,5,5,0,12,2,13,5,7,3
7.60E+21,,0,0.141791171,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
7.60E+21,,3,2.678571429,3,2,3,2,3,4,5,7,2,1,7,2,3,7,8,4,6,7,7,4,8,2,5,4,8,10,7,7,5
7.60E+21,,1,0.871823195,1,1,0,0,2,2,2,0,0,2,1,2,1,2,0,1,1,0,2,2,1,1,2,2,0,0,0,4,2
7.60E+21,,9,9.164285714,11,9,12,13,12,12,8,16,14,14,12,11,17,14,13,9,11,14,10,14,23,21,18,19,15,27,14,21,14
7.60E+21,,1,0.711829932,1,1,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0,2,2,2,2,2,6,3,2,0,2,3
7.60E+21,,1,0.847285714,1,1,1,2,0,1,1,0,1,0,4,1,0,0,3,2,1,1,2,0,2,0,2,4,0,2,2,0,2
7.60E+21,,1,0.568662425,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,4,0,0,3,2,0,1,0,1,1,1,0
7.60E+21,,0,0.215152707,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,1,1,0
7.60E+21,,1,0.529646454,1,1,0,0,0,0,0,0,1,0,0,2,1,3,1,0,2,0,1,0,2,1,0,1,1,1,1,2,3
7.60E+21,,1,0.821357143,1,1,0,0,1,2,1,0,0,0,3,1,0,1,0,1,0,2,3,2,3,3,1,1,0,5,0,0,0
7.60E+21,,1,1.163674877,1,1,1,1,2,0,1,0,1,1,2,1,4,0,1,1,3,3,3,3,4,1,1,2,8,6,5,2,3
7.60E+21,,1,0.624206487,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,1,1,1,4,2,4,1
7.60E+21,,1,0.728518681,1,1,2,1,1,3,0,1,2,2,1,1,1,0,0,0,2,0,1,1,0,3,2,1,1,1,1,0,0
7.60E+21,,0,0.183467843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0,1
7.60E+21,,2,2.278928571,3,2,1,2,2,4,2,5,5,4,4,4,3,3,6,1,5,5,8,4,7,5,7,2,7,3,3,5,6
7.60E+21,,0,0.279168791,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,1,1,1,0,1,0,0,0,2
7.60E+21,,0,0.114241759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
7.60E+21,,3,2.538571429,3,3,2,3,4,4,3,3,3,3,3,6,0,7,5,4,3,7,3,5,9,7,5,4,11,8,8,6,6
7.60E+21,,1,0.608628025,0,1,2,1,1,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,2,3,2,1,1,1,1,4,0
7.60E+21,,0,0.187795119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,2,3
7.60E+21,,1,0.976788456,1,1,0,0,0,0,1,1,2,3,2,1,0,0,3,1,1,1,1,0,1,1,2,2,3,3,1,1,0
7.60E+21,,0,0.411738979,0,0,0,0,0,0,3,0,0,0,2,1,1,1,0,1,0,2,1,1,0,0,2,0,2,0,1,1,1
7.60E+21,,0,0.170608128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
7.60E+21,,0,0.468285396,1,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,4
7.60E+21,,1,0.524373235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,3,0,0,0,2,1,1,0,1
7.60E+21,,0,0.10835741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
7.60E+21,,0,0.322667993,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,2,1
7.60E+21,,1,1.082580087,1,1,1,0,4,1,4,2,2,0,4,0,2,1,1,3,0,2,2,1,1,2,0,2,1,5,2,3,1
7.60E+21,,0,0.148248245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,2,0,2,0,0,0,0,0,0
7.60E+21,,2,2.341428571,3,3,4,6,4,3,3,1,0,1,2,5,3,4,2,5,6,5,3,1,4,4,2,3,3,4,3,7,4
7.60E+21,,0,0.108776131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2
7.60E+21,,0,0.314339556,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,1,1,1,2
7.60E+21,,0,0.495640226,1,1,1,0,2,2,0,1,0,0,0,0,1,1,2,0,1,2,1,1,0,1,5,1,1,1,2,0,4
7.60E+21,,4,3.63,4,4,0,6,4,3,5,5,1,4,2,6,3,9,9,8,6,11,5,9,9,9,10,14,5,10,13,13,10
7.60E+21,,0,0.19316428,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7.60E+21,,1,0.576210742,1,1,0,0,1,0,2,2,0,2,1,2,0,2,1,1,1,1,1,1,1,1,0,1,2,2,1,1,0
7.60E+21,,0,0.2210077,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,0,0,2,1,0,1,0
7.60E+21,,0,0.467656682,1,1,0,0,0,0,0,0,3,1,0,3,0,0,0,1,2,0,1,1,2,0,1,2,2,0,1,3,4
7.60E+21,,0,0.302434047,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,2,3,1,2,0,1,0,0,0,1,0,0
7.60E+21,,1,0.63085988,1,1,0,1,0,0,1,1,1,0,0,2,0,1,1,0,1,1,0,0,2,1,3,1,1,0,2,0,2
7.60E+21,,0,0.382915297,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
7.60E+21,,1,0.557662209,1,1,2,2,0,0,0,1,0,1,1,2,0,0,1,1,1,1,1,2,1,1,2,0,1,1,1,3,1
7.60E+21,,1,0.834223401,1,1,0,0,1,3,1,3,1,0,0,0,2,1,1,1,0,3,2,2,1,1,0,1,0,1,1,3,5
7.60E+21,,0,0.151979169,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7.60E+21,,1,0.81385119,1,1,1,2,0,2,0,0,2,2,1,0,5,0,2,1,2,2,0,3,2,1,0,0,1,3,0,1,4
7.60E+21,,2,2.265714286,2,2,4,1,0,2,7,0,2,1,0,1,0,3,3,2,1,1,4,4,7,1,4,0,6,6,4,6,3
7.60E+21,,0,0.206179179,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,3,3,0,0,0,0,0,0
7.60E+21,,1,0.603281271,1,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,2,3,1
7.60E+21,,0,0.39925126,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,2,0,1,0,0,1,1,1,1,0,0,1
7.60E+21,,0,0.314101251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,4,0,2
7.60E+21,,0,0.049207657,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
7.60E+21,,0,0.190874188,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.08558632,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
7.60E+21,,0,0.246621861,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,1,2,1
7.60E+21,,0,0.424932955,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,2,0,1,1,3,1,2,1,1
7.60E+21,,1,0.659289967,1,1,0,1,0,0,2,0,0,1,2,0,0,1,0,0,1,0,1,1,1,1,0,0,2,5,0,0,2
7.60E+21,,0,0.356312479,0,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1,2,0,0
7.60E+21,,1,0.693397726,1,1,0,1,1,0,0,3,1,1,1,0,2,0,3,2,2,1,3,1,2,6,3,1,1,2,1,3,2
7.60E+21,,4,3.654285714,3,5,5,5,5,5,7,4,8,7,6,3,8,7,4,2,3,5,4,1,2,1,7,4,6,2,3,4,2
7.60E+21,,0,0.410095391,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,2,3,3,2,2,1,0,1
7.60E+21,,10,9.508571429,11,13,18,18,25,19,20,14,13,12,19,12,10,8,8,15,10,8,5,10,4,6,9,5,7,6,9,12,7
7.60E+21,,1,0.660298227,1,1,1,2,1,1,0,2,2,2,2,1,1,1,1,0,0,1,0,1,2,4,2,2,1,0,2,1,2
7.60E+21,,1,0.918561263,1,1,1,0,1,0,1,0,2,2,3,1,0,0,2,1,2,1,1,2,3,2,0,3,4,0,1,1,2
7.60E+21,,1,1.331653061,1,1,1,0,0,1,2,1,2,0,2,3,2,1,2,2,3,6,2,5,2,3,6,4,3,1,2,3,5
7.60E+21,,1,0.751309718,1,1,1,0,1,0,2,0,0,1,1,1,2,2,5,3,1,2,2,1,1,3,3,1,2,3,1,0,1
7.60E+21,,0,0.313418787,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
7.60E+21,,0,0.255457894,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2,2,2,1,0,1,0,0
7.60E+21,,0,0.174439471,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1,0
7.60E+21,,1,1.084715146,1,1,0,2,1,2,1,1,0,0,2,0,1,2,3,4,0,0,0,3,3,3,0,2,1,1,2,2,4
7.60E+21,,3,3.4,3,3,4,4,5,4,2,6,3,4,4,2,5,6,8,3,6,1,7,6,9,3,14,7,12,5,4,14,7
7.60E+21,,1,1.40627551,1,1,1,3,0,1,1,2,1,1,0,0,3,4,0,3,3,2,1,6,0,3,3,3,4,0,4,1,1
7.60E+21,,0,0.238975021,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,3,1,1,0
7.60E+21,,1,0.926666667,1,1,0,1,2,2,0,0,5,2,2,1,2,1,0,1,0,3,0,4,1,1,0,0,1,3,3,1,3
7.60E+21,,0,0.438603624,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1,4,0,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.936714286,1,1,3,1,1,0,4,0,3,1,5,2,0,1,1,0,1,2,0,2,2,3,2,1,1,1,4,4,2
7.60E+21,,1,1.494285714,1,2,3,1,7,3,2,1,3,2,3,1,1,4,5,3,2,1,7,5,3,1,4,3,1,0,1,2,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.199410974,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.61940761,1,1,0,0,1,0,0,0,0,0,2,0,1,0,3,3,2,0,1,0,0,2,1,0,5,3,0,0,0
7.60E+21,,0,0.443585455,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0,1,0,0,3,0,0,2,1,1,1,1
7.60E+21,,3,2.522857143,2,3,3,4,5,4,1,1,7,6,3,10,0,1,0,2,5,3,1,4,2,7,4,3,3,2,3,2,7
7.60E+21,,0,0.250431485,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,1,1,1,0,0,0,1
7.60E+21,,3,2.648571429,3,4,4,6,2,4,8,3,7,4,2,2,6,7,6,4,6,5,2,5,6,4,4,5,1,4,7,0,1
7.60E+21,,1,0.843620803,1,1,0,1,0,1,1,0,2,2,2,1,2,0,2,1,4,1,0,1,1,0,0,0,5,0,3,0,2
7.60E+21,,1,0.679148268,1,1,0,1,0,0,0,1,0,0,1,3,1,1,1,0,0,0,1,1,2,3,4,6,1,1,2,4,1
7.60E+21,,0,0.358202233,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,3,2,1,0,0,2,2
7.60E+21,,2,1.744347826,2,2,0,1,4,2,1,1,1,0,1,3,3,3,2,3,3,2,9,3,3,3,8,5,5,4,5,9,3
7.60E+21,,2,2.39,3,4,4,9,11,2,3,4,1,5,2,5,6,3,5,6,4,0,5,5,2,2,1,2,1,1,3,3,4
7.60E+21,,1,1.132857143,1,1,1,0,0,1,0,1,3,4,0,3,2,3,2,1,3,2,0,1,1,4,4,3,4,4,3,2,2
