manzanac,rte,pred2021,pred2021_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,1.278571429,1,1,2,0,4,2,1,1,2,2,1,1,2,2,1,1,2,1,4,3,1,0,4,4,4,2,7,3,2
7.60E+21,,1,1.226857143,1,1,1,2,2,1,2,0,1,0,5,1,1,1,1,0,1,2,3,4,0,4,4,2,6,3,2,4,2
7.60E+21,,1,1.156679035,1,1,1,1,0,2,2,2,2,2,0,1,1,1,0,1,2,1,2,0,5,5,1,0,4,2,2,3,3
7.60E+21,,3,2.844285714,3,3,2,2,5,3,3,6,1,1,2,1,1,4,2,1,4,3,4,5,4,3,3,4,3,6,7,12,10
7.60E+21,,0,0.273890378,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,2,0,0,1,2,3,1,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.687097223,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,4,2,2,2,3,1,3,3,2
7.60E+21,,2,1.512142857,1,1,1,3,2,1,0,2,1,3,2,3,1,4,2,2,2,4,0,3,4,1,2,7,5,3,2,6,2
7.60E+21,,1,1.103231293,1,1,1,1,0,2,1,2,2,1,3,3,4,2,1,2,2,6,2,0,4,1,1,2,4,1,1,3,2
7.60E+21,,0,0.420042937,1,1,1,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3
7.60E+21,,1,0.61193375,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,2,0,1,1,3,2,1,3,1,5,2,2,2,3
7.60E+21,,1,1.376122449,2,1,1,3,1,0,2,0,1,2,1,1,4,2,3,3,1,2,2,4,5,1,1,5,4,4,1,1,4
7.60E+21,,1,0.59071309,1,1,1,0,2,0,2,1,0,0,0,1,3,0,1,0,0,1,1,0,3,1,1,1,2,0,0,3,1
7.60E+21,,2,1.622653061,2,1,1,1,1,1,4,0,1,3,2,1,3,2,1,2,0,2,2,4,4,2,3,2,8,5,2,4,5
7.60E+21,,1,0.766748471,1,1,1,0,0,1,4,5,0,0,0,0,1,1,0,2,0,0,0,2,1,2,2,1,1,1,1,0,2
7.60E+21,,1,0.602302297,1,1,1,2,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1,4,3,0,2,2,2,2,1,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,2,1.752857143,2,2,2,2,2,3,6,0,2,0,3,1,4,1,2,1,0,3,9,3,3,1,2,3,8,4,7,3,6
7.60E+21,,0,0.267237954,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,1,3,0,2,1
7.60E+21,,0,0.032085075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,2,1.881428571,2,3,3,3,5,4,1,5,3,2,4,4,1,1,3,2,2,2,1,3,4,5,4,3,3,3,6,2,4
7.60E+21,,0,0.347386403,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
7.60E+21,,0,0.310374804,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,1,2,1,2
7.60E+21,,1,0.852965368,1,1,1,2,2,0,2,1,0,1,1,0,1,0,1,2,1,0,1,2,2,7,4,2,3,4,1,3,3
7.60E+21,,0,0.269044115,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7.60E+21,,1,1.054487122,1,1,1,0,0,3,2,2,3,1,4,2,2,0,2,0,1,2,2,0,2,1,3,3,5,1,2,3,3
7.60E+21,,0,0.024513537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7.60E+21,,1,0.675719122,1,1,1,1,0,2,0,2,0,2,0,0,1,1,0,1,0,3,1,0,0,0,1,1,2,1,2,2,1
7.60E+21,,0,0.253364498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,0,2,1,1,0,2,0,0,0
7.60E+21,,2,1.558722944,1,1,1,4,0,2,0,1,1,0,1,1,2,2,2,0,2,4,2,3,5,3,4,6,3,3,1,3,2
7.60E+21,,1,0.529907721,1,1,1,0,1,1,2,0,0,0,1,2,0,1,0,1,0,1,1,0,1,4,1,1,0,2,1,2,3
7.60E+21,,0,0.03239985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,0,0.322383171,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,2,3,1,1
7.60E+21,,1,0.729463383,1,1,1,0,2,0,0,1,0,1,3,0,0,3,0,3,0,1,1,5,2,1,5,1,2,1,2,1,1
7.60E+21,,1,0.871465173,1,1,1,2,0,2,1,0,0,1,2,0,0,0,2,0,1,3,2,3,1,4,3,1,1,8,1,6,4
7.60E+21,,0,0.104520286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
7.60E+21,,5,4.961428571,5,5,6,9,6,5,9,7,5,5,4,2,9,6,9,8,3,8,5,8,8,9,7,10,14,6,7,7,5
7.60E+21,,0,0.484680873,0,0,1,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,2,1
7.60E+21,,0,0.136751877,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
7.60E+21,,1,0.647477258,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,2,1,0,0,1,2,4,0,4,0,2,1,0
7.60E+21,,1,1.298823529,2,2,2,0,1,1,1,1,2,3,3,5,7,2,7,6,3,8,5,3,7,4,6,2,3,3,1,2,1
7.60E+21,,0,0.349003981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,2,2,2,4,3,3
7.60E+21,,0,0.245826737,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2,2,1,2,1,3,0,1,1,0,1,0,0
7.60E+21,,3,2.837142857,2,2,2,3,2,1,4,1,3,2,2,0,1,5,4,5,3,4,3,4,3,3,1,8,7,7,3,7,14
7.60E+21,,1,1.127142857,1,1,1,0,0,1,1,2,2,3,2,1,0,3,0,0,3,0,0,2,0,4,4,4,2,4,2,2,1
7.60E+21,,0,0.38255846,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.60E+21,,0,0.307033291,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,3,3,1
7.60E+21,,1,1.16,2,1,1,2,3,0,0,1,0,3,1,0,0,3,2,0,4,1,1,0,5,3,5,3,6,2,3,0,2
7.60E+21,,0,0.298704833,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0
7.60E+21,,3,3.444285714,4,4,4,5,9,4,4,4,7,2,5,2,4,6,3,0,5,5,10,4,7,6,7,6,8,6,4,5,6
7.60E+21,,1,0.536859799,1,1,1,0,0,0,0,0,0,1,2,2,1,0,0,1,3,2,0,0,2,2,0,0,0,2,0,0,2
7.60E+21,,0,0.272234188,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,2,0,0,2,0,0,0
7.60E+21,,0,0.008842389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.073084725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
7.60E+21,,0,0.333581181,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,1
7.60E+21,,2,2.072857143,2,3,3,1,4,2,3,2,1,5,5,3,7,0,1,2,2,3,4,4,5,4,6,2,6,5,4,4,3
7.60E+21,,1,0.628925178,1,1,1,0,0,0,0,0,1,0,1,0,1,1,3,0,1,0,0,1,1,1,3,5,2,5,2,2,4
7.60E+21,,0,0.047262324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.92058898,1,1,1,1,0,0,1,1,0,0,4,3,1,1,1,3,1,1,1,1,1,1,2,5,2,1,3,2,3
7.60E+21,,1,0.667263588,1,1,1,0,0,0,0,0,1,2,4,0,1,1,2,0,1,1,2,0,1,2,2,3,6,0,3,3,3
7.60E+21,,1,0.953582061,1,1,1,1,0,1,1,1,0,0,2,1,2,1,1,0,1,2,2,1,4,1,4,0,3,3,3,2,5
7.60E+21,,1,0.878690476,1,1,1,0,1,2,1,2,1,0,0,1,0,0,1,0,4,1,0,1,1,0,2,2,3,3,4,2,4
7.60E+21,,0,0.183878638,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,2
7.60E+21,,0,0.440042626,1,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,1,1,3,0,0,0,0,2,2,0,2,1,1
7.60E+21,,0,0.085188548,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0
7.60E+21,,0,0.191035428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0
7.60E+21,,0,0.040178962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7.60E+21,,1,0.978571429,1,1,1,0,0,2,3,2,1,0,1,0,0,0,2,2,0,0,1,2,0,0,1,3,4,1,0,4,1
7.60E+21,,0,0.443138829,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,1,2,1,1,3,0,3,2,0,2,2
7.60E+21,,2,1.641428571,2,2,2,0,3,5,3,2,3,4,4,3,4,3,4,6,3,2,3,2,4,5,3,1,2,0,3,1,4
7.60E+21,,1,0.792676987,1,1,1,2,3,3,1,0,0,0,0,1,2,0,4,0,0,0,0,3,2,0,2,0,1,1,1,1,0
7.60E+21,,1,0.967031092,1,1,1,0,1,2,1,0,2,1,0,2,2,1,2,2,2,2,2,3,6,1,1,2,2,6,4,1,1
7.60E+21,,0,0.004549437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7.60E+21,,1,0.553341408,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,2,2,2,0,0,3,0
7.60E+21,,0,0.127230062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,3
7.60E+21,,1,0.617030831,1,1,1,0,2,1,0,1,1,1,3,0,2,1,0,1,4,1,1,2,6,2,1,1,1,1,0,2,2
7.60E+21,,0,0.08688743,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0
7.60E+21,,0,0.239559048,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,1,0,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.26047619,1,1,1,1,3,0,1,2,1,5,5,0,1,1,1,0,1,3,1,5,1,2,0,7,3,3,2,3,4
7.60E+21,,1,0.73166679,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,1,4,3,1,1,0,1,1
7.60E+21,,1,1.494447933,2,2,2,2,3,2,1,2,3,5,2,2,1,2,1,1,4,3,2,4,5,3,3,3,2,2,3,3,3
7.60E+21,,0,0.042308818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7.60E+21,,0,0.402006556,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,2,1
7.60E+21,,0,0.456315574,1,1,1,0,3,0,0,1,0,0,0,0,2,0,0,1,1,1,2,3,0,0,1,2,2,1,6,2,2
7.60E+21,,1,0.831785326,1,1,1,0,1,1,2,1,1,1,1,0,2,2,0,1,1,0,0,0,2,0,4,3,1,3,4,2,1
7.60E+21,,1,0.512481998,1,1,1,0,1,0,0,3,0,0,1,0,0,1,2,1,1,3,1,1,0,0,0,0,3,5,2,3,0
7.60E+21,,1,0.555933441,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0
7.60E+21,,1,0.715525835,1,1,1,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,2,0,1,4,2,3,1,1,4,3,4
7.60E+21,,5,4.798571429,5,5,5,6,5,11,7,2,8,6,10,5,8,5,8,7,4,4,9,5,7,2,3,2,5,6,4,7,6
7.60E+21,,8,8.434285714,8,9,9,7,17,14,12,15,8,15,9,14,15,7,4,8,8,10,9,12,12,11,15,21,10,11,18,16,14
7.60E+21,,1,0.67489881,1,1,1,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3,2,1,0,1,3
7.60E+21,,0,0.248007785,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,1,0,2,1,4,1,0,2,0,0,1,1
7.60E+21,,2,1.647142857,2,2,2,1,5,2,0,3,3,2,5,7,3,2,2,2,1,1,3,3,2,4,7,3,4,1,6,3,7
7.60E+21,,0,0.15867956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
7.60E+21,,0,0.178298173,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,0,0
7.60E+21,,2,2.45,3,3,4,1,2,6,3,4,6,3,5,8,2,6,4,2,5,3,2,2,6,4,2,2,4,10,6,5,4
7.60E+21,,2,1.645714286,2,1,1,2,1,2,2,0,2,1,1,2,3,2,0,0,2,2,3,4,1,7,3,1,9,8,4,3,3
7.60E+21,,0,0.371082827,1,1,1,1,0,1,0,0,0,0,3,1,2,0,0,3,0,1,0,0,1,1,0,1,1,0,1,1,1
7.60E+21,,0,0.218215995,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,2,1,2,1,0,0,0,0
7.60E+21,,0,0.007830358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.319366688,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3,0
7.60E+21,,0,0.177934149,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
7.60E+21,,1,0.761153671,1,1,1,2,2,0,1,1,0,1,1,0,2,0,0,1,0,0,0,1,1,1,1,0,1,1,3,4,1
7.60E+21,,1,1.302857143,2,1,2,1,1,2,5,2,4,0,3,0,2,1,1,2,1,2,0,3,1,3,1,4,0,2,0,2,3
7.60E+21,,1,0.650355266,1,1,1,0,0,0,1,2,1,0,3,1,1,2,2,1,0,1,3,3,0,1,2,1,2,1,2,1,1
7.60E+21,,9,9.36,9,10,11,12,11,19,11,14,11,12,16,15,6,10,6,7,5,4,4,7,0,3,8,6,10,12,4,7,16
7.60E+21,,5,5.398571429,6,7,6,6,10,8,8,9,11,9,6,5,10,11,5,4,6,3,4,5,7,6,7,7,5,5,7,8,6
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.481754007,1,1,1,2,1,0,0,0,1,1,1,0,0,0,0,2,1,1,0,1,1,3,1,0,1,3,2,2,2
7.60E+21,,2,2.095714286,2,3,3,5,5,1,7,3,0,5,5,4,4,2,1,3,3,2,2,5,5,1,2,4,1,5,6,4,3
7.60E+21,,2,2.089047619,2,2,2,3,0,3,4,1,2,2,2,3,3,3,3,2,2,2,2,4,2,3,6,6,4,2,10,7,5
7.60E+21,,5,4.807142857,6,5,6,10,8,5,6,5,5,4,7,7,3,6,6,5,5,1,7,3,8,8,3,6,6,5,6,4,8
7.60E+21,,0,0.403842474,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2
7.60E+21,,5,5.215714286,5,5,5,9,8,0,7,4,5,9,7,5,4,5,5,6,4,7,3,11,6,6,8,4,9,7,6,5,13
7.60E+21,,1,1.394196429,1,2,1,2,2,0,1,2,0,4,4,1,0,2,1,4,2,3,3,3,2,6,7,6,2,4,2,3,3
7.60E+21,,0,0.299922175,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,2,2,1,0,0,1,0
7.60E+21,,0,0.137978717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
7.60E+21,,1,0.531342857,1,1,1,1,0,1,0,1,0,0,3,1,1,0,1,1,1,2,2,1,2,3,3,3,2,4,4,2,1
7.60E+21,,0,0.099666195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0
7.60E+21,,1,1.005253669,1,1,1,2,1,2,1,0,0,1,0,2,0,3,2,1,1,0,0,1,2,2,0,1,4,1,1,3,0
7.60E+21,,1,0.724525291,1,1,1,1,0,1,2,0,1,0,2,0,0,1,1,0,1,1,2,3,1,0,3,3,0,0,2,0,0
7.60E+21,,2,2.238571429,3,2,2,5,1,2,7,6,1,2,2,1,1,4,2,2,3,0,1,3,3,2,2,1,7,6,2,5,7
7.60E+21,,1,0.530674156,0,0,1,2,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,1,2,1,1
7.60E+21,,0,0.323537461,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,2,0,1,3,2,0,0,1,0,3,0
7.60E+21,,0,0.327007566,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1,1,0,0,2,1,3,0,0,1,0
7.60E+21,,5,4.775714286,5,5,5,5,7,10,4,9,7,6,8,11,8,11,5,7,9,6,8,3,4,11,8,7,8,6,6,7,7
7.60E+21,,1,0.996231803,1,1,1,0,2,1,0,0,1,4,1,1,0,0,1,1,3,2,2,1,3,1,3,0,2,1,2,0,2
7.60E+21,,1,0.630087375,1,1,1,0,0,0,1,0,1,0,1,2,1,0,2,1,4,1,1,2,1,2,2,2,1,2,5,2,0
7.60E+21,,1,0.593255394,1,1,1,1,0,1,0,2,0,0,0,1,0,0,2,1,3,1,3,0,1,1,0,0,3,1,4,3,2
7.60E+21,,0,0.494706723,0,0,0,1,1,0,1,0,1,0,0,0,1,2,0,0,0,2,0,0,1,1,0,2,1,2,1,2,0
7.60E+21,,0,0.162324465,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0
7.60E+21,,1,0.938428571,1,1,1,0,3,3,1,2,1,1,0,2,1,1,0,0,1,1,1,0,0,0,2,0,5,3,0,0,1
7.60E+21,,1,0.880714286,1,1,1,0,2,1,1,3,0,3,0,0,0,0,1,2,3,2,2,2,0,1,4,2,1,2,0,1,4
7.60E+21,,1,0.607097586,1,1,1,0,0,0,0,1,1,1,1,3,2,2,0,2,3,1,1,3,1,0,0,3,3,5,2,2,1
7.60E+21,,0,0.362512682,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,2,1,1,2,0,0,0,0,1,2,0,1
7.60E+21,,1,0.500421238,0,0,1,1,1,0,2,0,0,1,1,0,2,1,0,0,1,0,1,2,2,0,1,1,0,0,0,1,0
7.60E+21,,2,2.274285714,3,2,3,5,3,3,4,3,4,8,5,3,3,4,2,0,2,1,1,2,2,2,7,8,5,7,4,7,3
7.60E+21,,1,0.61693172,1,1,1,1,2,0,1,0,1,1,0,1,1,0,1,2,0,1,3,1,2,2,2,1,0,2,2,3,2
7.60E+21,,0,0.296572611,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
7.60E+21,,0,0.35282444,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,2,0,1,0
7.60E+21,,1,0.551268449,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,2,2,1
7.60E+21,,3,2.824285714,3,3,3,3,2,4,4,3,5,6,2,4,4,1,3,4,0,3,5,6,7,4,4,8,5,5,8,15,9
7.60E+21,,0,0.256476807,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7.60E+21,,1,0.509048928,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,3,1,1
7.60E+21,,1,0.702441691,1,1,1,1,1,0,1,0,1,1,1,0,1,1,2,1,0,2,0,1,1,2,1,1,2,2,3,3,3
7.60E+21,,2,1.724285714,2,2,2,3,4,1,5,4,3,2,3,7,7,3,7,4,5,1,8,1,4,3,1,3,1,7,1,3,1
7.60E+21,,1,0.594021613,1,1,1,0,1,0,0,2,1,1,1,0,0,0,0,1,1,1,2,2,0,1,3,0,4,1,0,2,1
7.60E+21,,1,0.605504274,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,3,1,6,0
7.60E+21,,1,0.897132514,1,1,1,1,0,1,1,0,1,2,0,0,0,0,1,0,2,1,4,2,2,0,1,1,0,2,3,3,0
7.60E+21,,1,0.753605442,1,1,1,2,1,0,0,0,0,1,0,1,1,1,0,2,2,0,0,4,1,1,2,0,4,2,4,3,2
7.60E+21,,0,0.227982953,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,0,2,0,0,1
7.60E+21,,1,0.78509123,0,1,1,2,1,0,2,0,2,0,0,0,0,1,1,1,1,1,3,2,4,1,1,2,1,2,0,0,0
7.60E+21,,0,0.187069841,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
7.60E+21,,1,0.990951575,1,1,1,0,2,0,2,0,2,0,0,3,1,1,2,2,2,1,1,2,3,1,2,2,0,2,2,4,2
7.60E+21,,1,0.523688736,1,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,2,1,2,5,1,1,1,2,1
7.60E+21,,0,0.192054666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,1
7.60E+21,,1,1.410519481,2,2,2,4,2,0,1,3,1,3,3,0,2,1,2,1,2,1,1,4,2,4,1,4,3,3,4,7,3
7.60E+21,,1,0.501384475,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,2,1,0,1,0,0,2,0,2,2,0,1,2,4
7.60E+21,,0,0.149053805,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,2,0
7.60E+21,,0,0.285093638,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,1,0,1,0
7.60E+21,,0,0.001217159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.099444566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.206619155,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1
7.60E+21,,1,0.518331707,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,0,0,0,1,0,1,1,3,2,2,2,2
7.60E+21,,0,0.451255185,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,1,2,0,1,0,0,1
7.60E+21,,0,0.483695569,1,1,1,0,1,0,0,2,1,1,0,2,0,1,0,0,1,1,0,1,0,3,3,2,1,2,2,1,3
7.60E+21,,1,0.523287351,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,2,2,1,0,2,5,4,3
7.60E+21,,1,0.655882359,1,1,1,1,0,2,0,2,1,0,1,1,0,0,2,2,0,1,1,1,2,2,2,1,0,1,3,0,2
7.60E+21,,0,0.13282039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1
7.60E+21,,3,2.575714286,3,4,4,2,7,9,7,4,6,10,6,7,3,6,2,1,5,6,5,3,5,1,1,3,1,4,4,1,2
7.60E+21,,1,1.003125763,1,1,1,1,1,1,1,2,0,1,0,0,3,0,2,3,2,1,3,1,1,3,3,5,2,2,3,1,3
7.60E+21,,1,0.848395081,1,1,1,2,3,1,1,1,1,0,1,4,2,1,0,3,2,2,1,0,2,0,2,2,0,0,1,2,3
7.60E+21,,2,2.235714286,2,2,3,2,1,4,5,3,3,2,2,5,9,11,4,5,6,3,9,6,6,2,5,3,7,5,3,3,2
7.60E+21,,0,0.141860951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,1,0
7.60E+21,,0,0.367044632,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,2,1,0,1
7.60E+21,,0,0.41495709,0,1,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,1,1,2,0,3,1,1,1,2,0,1,2
7.60E+21,,0,0.17356044,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
7.60E+21,,1,1.007142857,1,1,1,0,2,0,0,0,0,3,3,3,1,1,2,3,2,2,4,2,5,1,5,5,7,5,3,2,1
7.60E+21,,0,0.496194938,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,2,0,1,1,2,0,1
7.60E+21,,1,0.620249433,0,0,1,0,0,1,2,0,1,0,0,1,1,0,0,0,2,2,0,3,0,1,0,3,1,1,0,0,0
7.60E+21,,1,1.047857143,1,2,1,1,1,3,0,3,2,3,0,0,5,0,1,3,2,3,3,2,1,5,4,2,4,4,1,0,1
7.60E+21,,1,0.614142948,1,1,1,0,2,1,2,0,1,1,0,0,1,0,2,1,2,0,0,1,0,2,2,0,0,2,2,2,1
7.60E+21,,1,0.915344655,1,1,1,1,1,0,0,1,2,0,0,0,1,2,2,2,0,2,4,0,5,2,3,1,4,3,2,2,2
