manzanac,,,pred2031,pred2031_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,,1,0.604300037,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,1,2,1,1,0,1,3,0,0,0,0,0
7.60E+21,,,1,0.69009887,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,3,1,1,1,1,1,1,1,0,0,3
7.60E+21,,,1,0.628029919,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,2,0,0,0,1,0,2,0,0,1,2,1
7.60E+21,,,0,0.169469581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2
7.60E+21,,,0,0.112935482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7.60E+21,,,0,0.134413097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0
7.60E+21,,,0,0.478493168,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,2,2,2,0,0
7.60E+21,,,1,0.846220887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,3,1,0,0,2,3,1,0,2
7.60E+21,,,0,0.134833388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7.60E+21,,,0,0.203701735,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,2,0,1,0,2,1,1,0
7.60E+21,,,1,1.120705816,1,1,1,2,1,1,2,2,2,2,2,3,2,1,8,1,4,2,3,4,2,1,1,4,2,1,3,4,2
7.60E+21,,,1,0.797295437,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,0,0,1,3,0,0,0,2,1,2,1,1,3,0
7.60E+21,,,1,0.554983828,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,2,2,0,1,0,2,2,2,1
7.60E+21,,,1,0.668844456,1,1,1,0,1,1,0,1,1,0,0,1,1,2,1,1,1,0,0,1,0,0,1,0,1,2,0,3,1
7.60E+21,,,0,0.153921722,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0
7.60E+21,,,1,0.582845165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,0,0,0,3,0,0,0,1,1,0,0
7.60E+21,,,1,1.266318951,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1,2,4,3,4,4,6,3,2,5,0,1,4
7.60E+21,,,0,0.259533776,0,0,0,1,1,1,0,0,1,0,0,1,1,0,2,0,0,0,2,2,0,3,1,0,0,0,0,0,0
7.60E+21,,,0,0.291601564,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,2,2,0,1,0,2,1,0,0,0
7.60E+21,,,0,0.17595261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
7.60E+21,,,1,0.583766162,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,2,2,1,2,1,1
7.60E+21,,,1,0.595691952,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0,2,3,1,0,2,1,3,2,1,0
7.60E+21,,,1,0.671871036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,3,2,2,2,1,1,0,1,3
7.60E+21,,,0,0.307712805,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,2,0,2,0,0
7.60E+21,,,11,10.80714286,10,11,11,11,11,11,11,11,11,11,11,11,12,11,9,16,10,12,13,13,19,21,20,28,20,16,20,13,26
7.60E+21,,,1,0.71288441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,1,1,0,1,0,0,2,0,1,4
7.60E+21,,,0,0.105998926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0
7.60E+21,,,1,1.234285714,2,2,2,2,2,2,2,2,2,2,2,3,2,1,5,2,4,2,2,4,6,2,7,2,0,3,6,2,3
7.60E+21,,,1,0.748990352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,1,1,0,1,3,1,1,2
7.60E+21,,,0,0.464170589,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,0,2,0,1,1,2,0,0,1,0,0,0,0,0
7.60E+21,,,0,0.293699775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,0
7.60E+21,,,1,0.506599688,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,1,0,1,0,2,2,0,0,0,0,1
7.60E+21,,,0,0.071507972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0
7.60E+21,,,0,0.09793964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
7.60E+21,,,0,0.04391985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7.60E+21,,,1,0.689450053,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,0,1,1,2,0,1,3,2,1,1
7.60E+21,,,0,0.115063956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,1,1
7.60E+21,,,1,0.608877097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,2
7.60E+21,,,1,1.17032967,1,2,2,2,2,2,2,2,3,3,3,3,3,4,1,5,0,5,3,2,2,3,3,1,1,0,3,4,0
7.60E+21,,,0,0.005405879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.60E+21,,,0,0.091121363,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7.60E+21,,,1,1.08028951,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,5,3,2,3,2,3,0,2,1,1,4,3,1,0
7.60E+21,,,0,0.06341612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,0
7.60E+21,,,0,0.058302544,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7.60E+21,,,0,0.186680128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0
7.60E+21,,,1,0.690267439,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,2,3,0,0,1,1,0,0,2,1,1
7.60E+21,,,0,0.387788975,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1
7.60E+21,,,0,0.002042496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.719802722,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,0,2,2,2,0,0,1,0,3,2,2
7.60E+21,,,1,0.954896264,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,3,3,3,3,1,7,3,6
7.60E+21,,,0,0.068324213,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7.60E+21,,,0,0.2338025,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,0,1
7.60E+21,,,1,0.781611486,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,4,1,0,1,1,0,3,4,1
7.60E+21,,,0,0.158402324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1
7.60E+21,,,0,0.301620196,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,3,1,0,0,0,0,1,0,1,0,0,0
7.60E+21,,,1,0.95521274,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,2,1,1,1,3,1,3,4,2,1,2,0
7.60E+21,,,0,0.491578268,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2,1
7.60E+21,,,1,1.44952381,2,2,2,2,2,3,2,3,3,2,3,3,3,5,4,1,6,3,4,2,2,7,3,4,3,2,6,3,4
7.60E+21,,,1,0.986829409,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,4,2,9,1,1,4
7.60E+21,,,3,2.64,2,3,3,3,3,3,3,3,3,4,4,4,4,7,4,6,6,5,8,7,1,5,3,8,6,9,6,4,8
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.031916198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,,0,0.173444816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,1,1
7.60E+21,,,2,1.760390417,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,5,2,5,3,2,3,5,2,4,7,3,5
7.60E+21,,,0,0.058591261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
7.60E+21,,,0,0.057975514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.60E+21,,,0,0.183225105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2
7.60E+21,,,1,0.686960086,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,1,3,1,3,2,2,1,1,0,2,1,3
7.60E+21,,,1,1.020861212,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,4,3,2,0,1,1,0,1,1,4,1,6
7.60E+21,,,0,0.128305873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.60E+21,,,1,0.585689245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,2,0,2,0,0,0,0,1,1
7.60E+21,,,1,0.631908721,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,0,0,3,1,0,1,2,0,0,0,0,0,0
7.60E+21,,,5,5.088571429,5,5,5,6,6,6,6,6,5,5,5,5,5,4,8,6,10,10,6,5,7,4,9,7,8,12,9,9,12
7.60E+21,,,0,0.097433584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
7.60E+21,,,0,0.205307398,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0
7.60E+21,,,1,0.7058943,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,2,1,0,0,3,0,0,1,0,1
7.60E+21,,,0,0.173353979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2
7.60E+21,,,0,0.138938156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.60E+21,,,0,0.20407608,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
7.60E+21,,,1,0.547906838,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,3,1,0,1,0,0,3,1,0,0,0,0,1
7.60E+21,,,0,0.262063995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,0,3,0,0
7.60E+21,,,0,0.052280748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.004996552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.631000621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,0,1,0,2,1,0,0,1,1,2,1
7.60E+21,,,0,0.332395466,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,1,1
7.60E+21,,,1,0.664700388,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,2,0,1,3,0,1,1
7.60E+21,,,0,0.133994548,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0
7.60E+21,,,1,0.618144051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,0,2,2,0,0,0,0,0,1,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.106339207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0
7.60E+21,,,1,0.637370736,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,2,0
7.60E+21,,,0,0.299978741,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1
7.60E+21,,,3,2.738571429,3,3,3,3,4,4,4,4,4,5,4,5,4,3,7,8,5,5,9,5,6,8,5,4,4,5,6,8,2
7.60E+21,,,1,0.619819535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,2,1,2,0,1,1,2,1
7.60E+21,,,1,1.258757764,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,1,3,0,6,3,1,3,4,3
7.60E+21,,,0,0.231695738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0
7.60E+21,,,2,1.812857143,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,4,5,7,2,1,7,2,3,7,8,4,6,7
7.60E+21,,,1,0.672419068,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,0,0,2,1,2,1,2,0,1,1,0
7.60E+21,,,7,6.545714286,6,8,9,9,11,10,10,10,9,10,9,11,9,12,13,12,12,8,16,14,14,12,11,17,14,13,9,11,14
7.60E+21,,,0,0.496774918,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0
7.60E+21,,,1,0.698345563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,1,0,4,1,0,0,3,2,1,1
7.60E+21,,,1,0.517267798,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,4
7.60E+21,,,0,0.072475438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7.60E+21,,,0,0.212517591,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,3,1,0,2,0
7.60E+21,,,1,0.586276357,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,0,0,0,3,1,0,1,0,1,0,2
7.60E+21,,,1,0.73330006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,1,1,2,1,4,0,1,1,3,3
7.60E+21,,,0,0.248230693,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0
7.60E+21,,,1,0.634244548,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,0,1,2,2,1,1,1,0,0,0,2,0
7.60E+21,,,0,0.209248991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7.60E+21,,,2,1.787142857,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,4,2,5,5,4,4,4,3,3,6,1,5,5
7.60E+21,,,0,0.058393515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,2,1.890062112,2,2,3,2,2,2,3,2,3,2,3,3,3,2,3,4,4,3,3,3,3,3,6,0,7,5,4,3,7
7.60E+21,,,1,0.527740397,0,0,0,1,1,1,1,1,1,0,1,0,1,2,1,1,0,1,0,1,0,1,0,0,2,0,1,1,0
7.60E+21,,,0,0.044041249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.60E+21,,,1,0.634260379,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,3,2,1,0,0,3,1,1,1
7.60E+21,,,0,0.200342568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,0,1,0,2
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.22581953,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
7.60E+21,,,0,0.18209921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
7.60E+21,,,0,0.001706451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.075916318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1
7.60E+21,,,1,0.905964843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,4,2,2,0,4,0,2,1,1,3,0,2
7.60E+21,,,0,0.149874823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0
7.60E+21,,,2,1.541428571,2,2,2,2,2,2,2,2,2,2,2,3,3,4,6,4,3,3,1,0,1,2,5,3,4,2,5,6,5
7.60E+21,,,0,0.002013967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.108562165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
7.60E+21,,,0,0.498502566,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,2,2,0,1,0,0,0,0,1,1,2,0,1,2
7.60E+21,,,2,2.404642857,3,3,3,3,3,3,3,3,4,4,4,4,4,0,6,4,3,5,5,1,4,2,6,3,9,9,8,6,11
7.60E+21,,,0,0.012058952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.434723365,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,2,2,0,2,1,2,0,2,1,1,1,1
7.60E+21,,,0,0.064327421,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1
7.60E+21,,,0,0.269536393,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,3,1,0,3,0,0,0,1,2,0
7.60E+21,,,0,0.238383885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,2
7.60E+21,,,0,0.312118814,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,2,0,1,1,0,1,1
7.60E+21,,,0,0.086334588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0
7.60E+21,,,0,0.446920021,0,0,0,1,1,1,1,1,0,0,1,1,1,2,2,0,0,0,1,0,1,1,2,0,0,1,1,1,1
7.60E+21,,,1,0.634274722,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,1,3,1,0,0,0,2,1,1,1,0,3
7.60E+21,,,0,0.001253601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.793159878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,0,2,2,1,0,5,0,2,1,2,2
7.60E+21,,,1,0.974787475,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,0,2,7,0,2,1,0,1,0,3,3,2,1,1
7.60E+21,,,0,0.107267263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,1,1
7.60E+21,,,0,0.200541357,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0
7.60E+21,,,0,0.147883601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,2
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.007910073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,,0,0.028621163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1
7.60E+21,,,0,0.052754613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
7.60E+21,,,0,0.11315161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,,0,0.108532363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1
7.60E+21,,,0,0.224487467,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,2,0,0,1,2,0,0,1,0,0,1,0
7.60E+21,,,0,0.116247377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1,0,0
7.60E+21,,,1,0.663224853,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,3,1,1,1,0,2,0,3,2,2,1
7.60E+21,,,2,2.287142857,2,2,2,2,3,3,3,3,3,4,4,3,5,5,5,5,5,7,4,8,7,6,3,8,7,4,2,3,5
7.60E+21,,,0,0.085588858,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0
7.60E+21,,,6,6.304285714,6,6,6,6,7,7,7,8,9,10,10,11,13,18,18,25,19,20,14,13,12,19,12,10,8,8,15,10,8
7.60E+21,,,1,0.587910951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,2,2,1,1,1,1,0,0,1
7.60E+21,,,1,0.556867278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,3,1,0,0,2,1,2,1
7.60E+21,,,1,0.939631002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,2,0,2,3,2,1,2,2,3,6
7.60E+21,,,1,0.740265425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0,0,1,1,1,2,2,5,3,1,2
7.60E+21,,,0,0.021788029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7.60E+21,,,0,0.146660032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1
7.60E+21,,,0,0.078395829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2
7.60E+21,,,1,0.688151988,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,1,1,0,0,2,0,1,2,3,4,0,0
7.60E+21,,,2,1.96863354,2,2,2,3,3,3,3,3,2,3,3,3,3,4,4,5,4,2,6,3,4,4,2,5,6,8,3,6,1
7.60E+21,,,1,1.002424542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,2,1,1,0,0,3,4,0,3,3,2
7.60E+21,,,0,0.118257097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
7.60E+21,,,1,0.682908449,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,0,0,5,2,2,1,2,1,0,1,0,3
7.60E+21,,,0,0.07228452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.747105733,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,4,0,3,1,5,2,0,1,1,0,1,2
7.60E+21,,,1,1.212857143,1,2,1,2,2,2,1,1,2,2,1,1,2,3,1,7,3,2,1,3,2,3,1,1,4,5,3,2,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.100922042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.618864503,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,1,0,3,3,2,0
7.60E+21,,,0,0.281644217,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0
7.60E+21,,,2,1.655714286,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,5,4,1,1,7,6,3,10,0,1,0,2,5,3
7.60E+21,,,0,0.120512566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0
7.60E+21,,,2,2.056071429,2,2,2,2,2,3,2,2,3,3,3,3,4,4,6,2,4,8,3,7,4,2,2,6,7,6,4,6,5
7.60E+21,,,1,0.782567011,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2,2,2,1,2,0,2,1,4,1
7.60E+21,,,1,0.532420224,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,3,1,1,1,0,0,0
7.60E+21,,,0,0.136741661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0
