manzanac,rte,pred2023,pred2023_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,0,0.275027039,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2,0,1,0,2,0,1,1,2,2
7.60E+21,,0,0.11759603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7.60E+21,,1,0.734464082,1,1,1,1,1,0,0,3,1,0,1,0,0,2,0,0,1,2,2,1,1,2,1,2,2,0,2,5,1
7.60E+21,,1,1.222857143,1,1,1,1,1,3,1,0,0,1,3,2,0,0,1,1,1,0,2,4,2,5,0,1,4,5,3,4,3
7.60E+21,,1,0.55950296,0,0,1,1,1,2,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,1,1,2,3,3
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.248770277,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
7.60E+21,,1,1.014435231,1,1,1,1,1,2,2,0,0,0,0,0,0,2,0,0,0,1,2,1,0,3,1,1,3,7,3,3,6
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.30066498,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,1,0,2
7.60E+21,,0,0.079198652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0
7.60E+21,,1,0.829899369,1,1,1,1,1,3,3,1,0,1,0,1,1,2,0,0,0,1,0,0,2,0,2,2,2,1,2,2,1
7.60E+21,,1,0.998831169,1,1,1,1,1,2,1,1,2,2,2,0,0,0,1,1,0,2,0,1,1,0,0,3,4,1,4,0,3
7.60E+21,,2,1.902857143,2,2,2,1,2,0,1,1,4,4,3,0,2,1,1,3,2,0,5,4,4,4,5,3,2,7,4,2,7
7.60E+21,,0,0.369431237,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
7.60E+21,,0,0.346493106,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,0,2,0,1,1,0,3,1,0,0
7.60E+21,,0,0.306153132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0,1,1,2,3,2
7.60E+21,,0,0.08083691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
7.60E+21,,1,0.737077479,1,1,1,1,1,1,1,1,2,1,0,2,0,1,1,1,0,0,2,1,3,2,1,1,2,0,1,3,1
7.60E+21,,0,0.133022635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
7.60E+21,,1,0.625114796,1,1,1,1,1,1,0,1,1,2,2,0,1,0,0,1,0,0,0,0,2,0,2,3,2,0,4,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.492992082,0,0,1,1,1,0,0,1,0,0,1,1,2,2,0,0,2,0,1,0,0,1,0,1,1,0,1,1,2
7.60E+21,,1,1.068690476,1,1,1,1,2,0,3,3,1,4,2,5,1,3,4,2,6,3,3,2,2,3,4,1,3,2,3,2,2
7.60E+21,,3,3.365714286,4,4,4,5,5,7,12,6,9,6,2,6,11,4,6,12,5,7,2,8,5,4,4,3,5,6,1,3,2
7.60E+21,,1,0.860666667,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,2,2,0,0,5,5,1,4,4,2,10,5
7.60E+21,,0,0.095877266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0
7.60E+21,,2,1.649795918,2,2,2,2,3,3,5,2,2,1,2,3,1,0,2,2,1,2,1,2,3,3,3,2,5,4,2,3,6
7.60E+21,,1,0.665919537,1,1,1,1,1,1,0,0,0,0,3,1,1,1,0,1,1,0,1,1,2,0,2,0,1,2,1,3,2
7.60E+21,,0,0.12336438,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7.60E+21,,0,0.484611122,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,4
7.60E+21,,0,0.289851945,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1
7.60E+21,,1,1.265285714,2,1,2,2,2,5,1,4,3,3,4,2,3,1,1,1,0,3,2,1,1,1,2,3,0,1,1,0,4
7.60E+21,,1,1.127142857,1,1,1,1,2,2,0,1,3,1,0,2,0,1,1,2,0,0,3,3,0,0,3,4,4,2,2,5,5
7.60E+21,,0,0.111935514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1
7.60E+21,,1,1.441591837,1,1,1,1,1,1,0,0,3,3,1,3,2,5,2,3,2,0,2,4,3,6,0,6,2,3,2,1,2
7.60E+21,,0,0.245419496,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,1,2,1,2,1,2,2,2,1
7.60E+21,,1,0.603961022,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,2,0
7.60E+21,,0,0.365942839,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,2,2,2
7.60E+21,,2,1.507346939,1,1,1,1,1,5,3,1,1,1,0,2,0,3,2,1,0,0,0,1,3,1,1,0,2,5,2,0,3
7.60E+21,,1,0.882694714,1,1,1,1,1,1,2,0,1,1,1,0,2,1,3,1,2,0,3,0,3,3,0,1,0,2,1,1,2
7.60E+21,,1,0.735427134,1,1,1,1,1,0,1,2,0,3,0,2,1,1,2,0,1,0,0,0,0,2,3,1,1,2,0,0,1
7.60E+21,,0,0.423698238,0,0,1,0,1,2,0,0,1,0,0,1,2,0,0,1,2,0,2,1,0,0,2,2,0,1,0,1,1
7.60E+21,,1,0.654299141,1,1,1,1,1,0,1,0,0,1,1,0,3,0,2,2,4,2,1,1,0,2,2,0,1,1,2,1,2
7.60E+21,,0,0.166272743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,1,0,0,1,1
7.60E+21,,2,2.071428571,3,2,2,3,3,1,5,4,1,2,5,1,0,2,3,0,4,3,5,3,7,2,6,4,1,3,5,3,9
7.60E+21,,0,0.031916198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,1,0.8716958,1,1,1,1,1,3,2,0,1,2,1,1,2,0,1,4,2,0,3,1,0,3,0,0,1,1,2,1,0
7.60E+21,,0,0.163850514,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7.60E+21,,0,0.086968136,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,0,0.386007452,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1
7.60E+21,,0,0.116704755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7.60E+21,,1,1.287142857,2,1,2,2,2,2,3,2,1,3,4,3,3,2,2,1,4,2,4,3,1,1,0,1,7,4,2,1,6
7.60E+21,,0,0.09128927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
7.60E+21,,1,1.44815735,2,2,2,2,2,3,2,3,4,1,2,2,3,4,3,5,3,3,2,3,2,4,4,1,5,4,2,2,3
7.60E+21,,1,1.1,1,1,1,1,1,2,2,2,1,2,7,1,2,0,2,0,3,1,0,1,0,4,1,1,4,2,3,3,3
7.60E+21,,4,4.232857143,4,4,5,5,7,9,8,12,5,9,3,4,8,4,6,3,7,8,2,2,3,8,9,8,3,2,5,3,8
7.60E+21,,0,0.269120308,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0
7.60E+21,,1,0.967367347,1,1,1,1,1,0,2,2,1,1,1,2,0,1,2,1,4,5,1,3,2,3,5,5,1,0,4,3,2
7.60E+21,,1,0.609971361,1,1,1,1,0,0,0,1,0,2,1,1,1,0,1,2,1,0,1,1,2,0,2,1,1,2,1,2,2
7.60E+21,,1,1.011190317,1,1,1,2,2,4,1,0,3,0,0,0,5,1,0,0,2,1,0,2,0,3,3,1,3,2,2,2,5
7.60E+21,,1,0.710439006,1,1,1,1,1,1,1,1,2,0,1,0,1,1,0,0,2,1,2,0,1,4,5,2,1,1,1,2,0
7.60E+21,,1,0.628418634,1,1,1,1,1,0,1,0,0,1,2,0,0,1,0,3,0,1,2,0,1,1,0,2,3,2,6,1,1
7.60E+21,,0,0.498626699,0,0,1,0,0,2,2,0,0,0,0,0,1,0,2,0,2,1,0,1,1,1,0,1,2,1,0,0,2
7.60E+21,,1,0.573524363,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,3,1,1,1,1,1,2,2,1,3,4
7.60E+21,,0,0.418655051,0,1,0,1,1,0,0,0,2,0,1,0,0,0,1,1,1,2,2,1,0,0,2,0,1,3,1,1,1
7.60E+21,,0,0.077310884,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7.60E+21,,1,0.501348283,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,3,0,2,0,1,3,0
7.60E+21,,0,0.005139119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,0,0.261686679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,2,1,1,1
7.60E+21,,1,0.627499484,1,1,1,1,1,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,3,2,2,3,4,2,2,2,3
7.60E+21,,1,0.801428571,1,1,1,1,1,2,0,2,2,0,1,2,3,0,0,3,0,1,2,1,0,0,2,5,0,1,4,1,3
7.60E+21,,0,0.299806259,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
7.60E+21,,0,0.184860791,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,4,4.117142857,5,4,5,4,5,6,6,8,4,4,13,5,6,5,4,10,5,8,6,7,9,7,9,6,5,8,10,2,7
7.60E+21,,0,0.077733109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7.60E+21,,0,0.178217344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,0,0,2
7.60E+21,,3,2.795714286,2,3,3,3,3,1,4,2,1,4,4,9,10,2,4,8,5,10,15,6,8,12,9,7,18,13,5,8,8
7.60E+21,,0,0.419731681,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,3
7.60E+21,,0,0.32883175,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,1,0,1,0,1,0,1,0
7.60E+21,,0,0.315483996,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
7.60E+21,,1,0.741027788,1,1,1,1,1,0,2,0,2,1,1,1,0,0,0,0,1,1,2,1,1,0,0,1,0,2,2,3,1
7.60E+21,,1,1.019968254,1,1,1,1,1,2,3,0,0,2,1,1,0,3,4,2,0,3,1,2,2,2,1,0,1,4,1,2,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.074991408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
7.60E+21,,0,0.086714264,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7.60E+21,,0,0.238329714,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0
7.60E+21,,0,0.279754514,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
7.60E+21,,2,1.632857143,2,2,2,2,2,0,2,2,2,0,5,3,1,2,1,3,5,2,3,4,5,3,1,5,5,1,6,4,6
7.60E+21,,0,0.285356336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0
7.60E+21,,0,0.066289447,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,1,1,0,0,1,1,1,1
7.60E+21,,3,2.677142857,2,3,3,3,3,3,4,2,6,2,6,2,2,0,3,5,2,1,0,5,2,6,4,6,4,6,6,3,8
7.60E+21,,0,0.309587086,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,1,1,0,0,0,2,3,1,0,0,1
7.60E+21,,1,0.989710145,1,1,1,1,1,1,0,0,1,2,2,1,1,2,3,4,3,2,2,4,1,0,0,1,0,1,3,0,0
7.60E+21,,0,0.406004426,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,2,0,0
7.60E+21,,0,0.182149416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,1,1.365612245,1,1,1,1,1,1,3,2,0,3,2,0,0,2,6,1,2,3,3,1,3,2,2,4,4,0,0,0,3
7.60E+21,,0,0.414668966,1,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,1,1,2,0,3,1,1,1,0,0,1,0
7.60E+21,,1,1.206115385,1,2,2,1,1,2,2,1,3,2,4,2,0,2,1,5,1,4,2,2,0,1,4,0,3,2,4,4,2
7.60E+21,,1,1.131428571,1,1,1,2,2,1,3,2,1,2,2,2,2,3,0,0,0,0,1,2,2,2,3,1,4,5,4,1,3
7.60E+21,,0,0.32677535,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
7.60E+21,,1,1.351095238,1,2,1,1,1,4,1,1,2,3,1,4,2,0,0,3,2,1,1,1,4,6,2,0,2,4,1,3,3
7.60E+21,,0,0.387472612,1,1,0,0,0,0,1,0,1,1,1,0,0,0,2,2,0,2,0,0,1,0,1,0,1,0,0,0,3
7.60E+21,,1,0.577453401,1,1,1,1,1,1,0,0,2,1,0,1,2,1,1,0,1,1,3,2,1,0,3,0,2,2,3,1,2
7.60E+21,,0,0.202963361,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2
7.60E+21,,1,0.624911241,0,1,1,1,1,0,0,0,1,0,2,0,3,1,1,1,1,1,1,2,3,1,1,0,1,2,2,1,1
7.60E+21,,0,0.340043546,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,3,0,2
7.60E+21,,0,0.085514965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
7.60E+21,,1,0.598580344,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1,0,3,3,2,0
7.60E+21,,0,0.242550601,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,1,0,0,2,1,2,0
7.60E+21,,0,0.073908874,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,0,0.472328196,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,0,1,1,2,0,2,0,1,1,1,1,2,1,1
7.60E+21,,0,0.334697361,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,1,2,2
7.60E+21,,0,0.408301247,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,0,0,2,1
7.60E+21,,0,0.329495676,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
7.60E+21,,7,6.698571429,6,6,7,6,7,5,12,10,9,10,15,8,10,8,9,18,12,6,12,9,13,10,13,11,13,18,13,15,14
7.60E+21,,0,0.155182021,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2
7.60E+21,,3,2.548571429,3,2,3,3,3,4,1,2,3,4,4,6,4,3,6,3,5,8,7,7,8,8,7,5,8,5,6,14,5
7.60E+21,,0,0.45920271,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,2,1,0,0,3,3,0,1,4,1,1
7.60E+21,,1,0.864492096,1,1,1,1,1,3,0,0,0,3,2,0,4,0,0,1,2,1,0,0,2,1,2,1,2,1,3,3,1
7.60E+21,,3,2.527142857,2,2,2,3,3,3,4,4,5,6,5,5,3,1,8,6,3,4,3,6,5,3,3,7,2,3,2,5,4
7.60E+21,,1,0.738984544,0,0,1,1,1,0,1,0,0,0,2,0,0,1,0,1,0,0,1,3,2,2,3,3,1,2,1,0,2
7.60E+21,,1,0.721501984,1,1,1,1,1,3,1,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,2,2,1,2,0,2,1
7.60E+21,,1,0.935548448,1,1,1,1,1,0,3,1,0,0,1,0,0,0,0,0,4,0,3,3,2,1,0,0,1,1,5,3,2
7.60E+21,,2,1.511428571,2,2,2,2,2,2,1,5,2,3,4,1,5,0,6,0,3,1,3,1,3,1,7,3,3,2,6,5,4
7.60E+21,,0,0.347226375,1,1,1,1,1,0,0,0,2,0,0,2,0,1,1,1,1,1,3,3,2,2,3,1,1,4,1,3,3
7.60E+21,,1,0.515737917,1,1,1,1,1,0,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,4
7.60E+21,,1,0.754364153,1,1,1,1,1,0,3,2,2,0,0,0,2,1,1,0,0,1,0,1,1,0,0,2,0,0,1,1,0
7.60E+21,,1,0.699759887,1,1,1,1,1,1,0,2,0,1,1,1,3,1,2,2,2,1,2,2,2,1,0,3,3,4,3,2,2
7.60E+21,,0,0.431670645,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0,1,0,0,0,1,0,1,0,3
7.60E+21,,1,1.224285714,1,1,1,1,1,2,1,2,1,1,0,0,1,1,0,0,3,0,1,5,1,5,2,1,1,0,3,5,5
7.60E+21,,1,1.372834221,2,2,2,1,2,2,2,2,3,2,1,4,2,2,2,1,2,2,0,1,4,4,4,3,2,3,6,3,1
7.60E+21,,1,0.818514196,1,1,1,1,1,0,1,0,2,1,0,1,0,0,1,2,1,1,0,2,5,3,4,1,1,2,2,1,2
7.60E+21,,0,0.202149556,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
7.60E+21,,0,0.148098347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,2,1
7.60E+21,,1,0.772965707,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,3,1,4,2,0,0,1,3,1,2,3,2
7.60E+21,,0,0.156022691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,2,0,1,0,0
7.60E+21,,1,0.986872483,1,1,1,1,1,0,2,1,0,0,1,1,0,0,0,0,4,3,3,4,2,2,1,3,2,1,5,4,2
7.60E+21,,0,0.032341007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7.60E+21,,2,2.327142857,3,3,3,3,3,2,5,1,4,5,4,7,3,3,4,2,5,6,6,5,4,8,8,4,2,7,1,3,6
7.60E+21,,0,0.055272894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
7.60E+21,,0,0.154326937,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,2,0,0,0,0
7.60E+21,,0,0.302229978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,2,1,1
7.60E+21,,0,0.128677541,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7.60E+21,,1,0.657746954,1,1,1,1,1,0,1,0,0,0,1,1,2,2,1,0,0,1,2,1,0,0,2,2,0,1,2,2,1
7.60E+21,,0,0.464113129,1,1,1,1,1,1,0,1,0,0,1,2,1,1,2,1,2,2,1,1,1,0,1,0,2,1,0,2,1
7.60E+21,,0,0.237933656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
7.60E+21,,0,0.084756508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
7.60E+21,,0,0.448309094,1,1,1,1,1,0,0,0,2,1,2,0,0,1,0,2,0,0,1,2,2,1,2,2,1,0,2,2,1
7.60E+21,,0,0.442189578,1,1,1,1,1,0,0,0,0,0,2,2,0,1,2,1,1,0,1,1,2,3,0,2,3,1,2,0,2
7.60E+21,,0,0.043117781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0
7.60E+21,,1,0.955039692,1,0,1,1,1,2,2,1,0,0,1,0,3,1,1,0,1,0,4,2,1,1,0,4,3,2,2,1,0
7.60E+21,,0,0.030334598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7.60E+21,,2,1.503809524,1,2,2,2,2,2,3,4,5,2,1,5,1,2,3,6,2,5,3,3,3,1,2,3,4,2,0,5,3
7.60E+21,,0,0.344323017,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,1,0,0,3,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.123577771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,1,1,2,0
7.60E+21,,0,0.250949452,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.579234906,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,2,1,2,2,0,1,0,1,0,2,0,1,2
7.60E+21,,0,0.455146787,1,0,1,1,1,0,0,1,0,1,0,0,2,0,0,2,2,0,3,0,1,0,0,0,1,2,2,1,2
7.60E+21,,1,0.648654388,1,1,1,1,1,1,1,0,0,2,3,1,3,1,0,0,0,0,0,1,1,2,0,2,0,0,1,1,0
7.60E+21,,1,0.668283654,0,0,1,1,1,0,0,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,2,2,0,2,0,4,0
7.60E+21,,2,1.615776398,2,2,2,2,2,3,2,2,1,1,3,4,3,3,5,1,4,1,4,2,2,4,6,1,6,6,7,7,2
7.60E+21,,0,0.16699833,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
7.60E+21,,0,0.237136956,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,1,0,1,0,1,1,2,1,0,0,0,2
7.60E+21,,0,0.25131246,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,3,1,0,1,1,0
7.60E+21,,0,0.298251966,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
7.60E+21,,0,0.340837126,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,3,0,2,1,4
7.60E+21,,0,0.398618781,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,2,1,3,0,1,1,0,1,1,0,0,2,2
7.60E+21,,0,0.149442345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7.60E+21,,0,0.447320785,1,1,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,1,2,3,2,2,1,4,1,4
7.60E+21,,1,0.565260845,1,1,1,1,1,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,2,0,1,4,2,0,0,2,1
7.60E+21,,0,0.360172002,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,3,2,1,0,3
7.60E+21,,1,0.515689926,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,2,1,1,0,1,1,3,2,1,3
7.60E+21,,0,0.016969944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7.60E+21,,1,0.983351587,1,1,1,1,1,0,5,0,1,2,2,1,1,1,1,1,1,4,2,0,5,1,1,2,2,2,0,2,5
7.60E+21,,1,1.295714286,1,1,1,1,1,1,2,0,3,1,0,2,4,2,3,1,3,1,2,1,1,0,1,9,4,3,3,4,0
7.60E+21,,0,0.051709847,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,5,4.725714286,5,5,5,5,5,5,7,4,7,3,6,7,7,3,7,7,7,9,8,7,7,10,9,12,11,7,10,10,7
7.60E+21,,2,1.66,2,2,2,2,2,2,2,3,0,3,2,2,1,1,4,2,6,4,7,5,3,4,0,4,2,6,3,3,6
7.60E+21,,6,5.821428571,6,6,5,6,6,5,5,9,11,11,8,10,7,8,11,8,8,8,10,6,7,5,11,15,15,14,11,8,12
7.60E+21,,0,0.14358514,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,2
7.60E+21,,1,0.770827904,1,1,1,1,1,1,1,0,0,2,1,0,2,1,1,1,1,2,0,0,1,2,4,1,4,2,3,1,3
7.60E+21,,1,1.043647638,1,1,1,2,1,2,1,0,1,1,0,0,1,4,0,1,1,1,0,3,0,3,0,4,2,4,1,9,1
7.60E+21,,1,0.709685773,1,1,1,1,1,0,2,1,1,0,1,1,1,0,4,1,1,0,2,1,1,3,0,2,2,2,1,1,4
7.60E+21,,1,1.202327145,1,1,1,1,2,3,2,1,3,0,3,3,1,1,1,1,2,3,3,1,3,1,3,2,4,1,5,2,3
7.60E+21,,0,0.297012153,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,3,1,1,1,5
