manzanac,gbh,pred2022,pred2022_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,1.053336039,1,1,1,1,0,0,2,0,1,2,0,2,0,0,1,1,2,2,1,2,2,2,1,4,0,4,0,4,2
7.60E+21,,2,1.54,2,2,2,2,4,0,1,2,3,4,3,0,4,2,2,4,3,3,1,1,5,0,5,0,5,4,3,2,4
7.60E+21,,0,0.023609377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0
7.60E+21,,2,1.982857143,2,2,2,2,2,2,2,2,2,3,3,1,4,4,3,2,3,3,3,4,5,3,5,5,2,9,2,10,2
7.60E+21,,0,0.278692463,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,2,1,1
7.60E+21,,0,0.050951304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7.60E+21,,2,1.934285714,2,2,2,2,1,5,3,2,3,2,4,3,2,4,4,5,2,6,3,8,5,6,5,5,2,2,1,1,3
7.60E+21,,5,4.9,5,5,5,5,5,6,6,8,7,6,2,9,9,5,11,4,5,8,8,4,5,13,9,7,11,6,13,9,10
7.60E+21,,0,0.021788029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.079965035,1,1,1,1,0,0,0,1,3,3,1,1,1,1,1,3,0,1,1,2,3,2,2,1,3,5,2,2,1
7.60E+21,,0,0.107438838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1
7.60E+21,,3,2.574642857,3,3,3,4,5,3,6,2,6,8,3,3,5,3,5,2,4,6,3,6,4,3,5,5,4,6,6,5,5
7.60E+21,,1,1.374551908,1,1,1,2,2,1,2,0,3,3,0,3,0,1,2,1,2,0,4,5,2,4,1,4,4,3,3,4,1
7.60E+21,,0,0.38819502,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,2,0,1,2,1,1,0,1,2,3,1,1,0
7.60E+21,,1,1.205714286,1,2,2,2,1,1,2,3,1,1,2,4,3,2,1,0,2,4,2,0,3,5,0,5,2,3,4,4,0
7.60E+21,,0,0.166695158,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,1,0.670281728,1,1,1,1,0,1,1,3,0,0,2,0,1,1,0,3,0,1,0,0,0,0,3,0,3,1,1,1,1
7.60E+21,,1,0.568432838,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3,1,1,1,1,1,1,1,1,1,1,0
7.60E+21,,3,2.757142857,3,3,3,4,5,6,2,5,5,3,6,7,6,3,5,8,4,5,2,8,10,3,7,7,4,6,6,2,3
7.60E+21,,2,1.908571429,2,2,2,2,3,4,3,3,1,2,4,3,4,6,5,5,6,3,8,3,3,4,4,6,3,5,3,5,1
7.60E+21,,0,0.093765228,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0
7.60E+21,,0,0.141591488,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,1
7.60E+21,,0,0.454047926,1,1,1,0,1,0,1,1,0,0,1,2,0,0,0,3,2,0,2,1,1,0,1,1,0,0,1,0,2
7.60E+21,,0,0.484567474,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2
7.60E+21,,1,0.996630185,1,1,1,1,1,2,0,0,5,2,2,2,1,2,3,0,1,0,2,2,3,1,5,2,0,2,2,2,1
7.60E+21,,0,0.419157718,0,0,1,1,2,0,0,1,1,0,1,1,1,1,2,1,1,1,0,0,0,1,2,0,0,0,0,1,0
7.60E+21,,0,0.067970001,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0
7.60E+21,,1,0.90172619,1,1,1,1,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,5,2
7.60E+21,,1,0.69142025,1,1,1,1,0,1,0,0,2,2,0,2,1,1,3,1,0,2,3,1,3,2,0,2,3,1,2,2,2
7.60E+21,,1,0.982357143,1,1,1,1,1,0,2,2,0,4,1,1,0,0,0,1,0,3,1,1,0,1,2,3,0,1,2,1,4
7.60E+21,,0,0.093498405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
7.60E+21,,1,1.304952222,1,1,1,1,2,2,2,1,3,0,0,3,1,1,2,3,2,1,1,1,4,5,1,1,4,2,3,1,5
7.60E+21,,1,0.944924812,1,1,1,1,1,1,0,1,3,3,3,0,2,1,3,1,1,1,2,0,1,1,2,3,2,1,2,6,1
7.60E+21,,1,0.528418098,0,0,1,1,0,0,1,0,0,1,1,1,0,2,0,1,1,0,1,1,1,1,0,1,2,0,3,1,1
7.60E+21,,0,0.356024382,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0
7.60E+21,,0,0.445158541,1,1,1,1,1,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0,1,0,0,1,2,1,0,1,3
7.60E+21,,1,0.590614209,1,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,3,1,4,3,2
7.60E+21,,0,0.005139119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,1,0.797046101,1,1,1,1,0,0,2,1,1,1,0,0,2,0,0,0,4,2,1,1,2,0,4,0,2,1,2,3,0
7.60E+21,,1,0.704635065,1,1,1,1,1,1,0,3,2,2,3,4,2,2,2,0,2,1,0,1,1,1,1,2,0,1,1,0,0
7.60E+21,,1,0.961904762,1,1,2,1,0,0,3,0,2,2,3,2,1,0,0,1,0,1,3,1,2,0,6,1,0,8,0,1,3
7.60E+21,,4,4.051428571,4,4,5,4,6,2,3,7,3,1,7,2,9,7,6,9,5,9,8,6,11,10,8,8,11,7,6,6,8
7.60E+21,,0,0.097397557,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0
7.60E+21,,0,0.460385864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,2,2,1,1
7.60E+21,,3,3.085714286,3,3,4,4,2,5,8,1,5,4,7,2,5,5,2,5,8,1,6,4,7,4,7,10,6,2,6,4,8
7.60E+21,,1,0.858952381,1,1,1,1,0,0,2,1,2,2,1,0,2,1,4,1,2,0,4,1,1,3,1,1,1,3,1,0,2
7.60E+21,,1,0.832874173,1,1,0,0,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,1,1,0,3
7.60E+21,,1,0.542251878,1,1,1,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2,3,2
7.60E+21,,0,0.145996437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0
7.60E+21,,1,0.955658732,1,1,1,1,1,1,3,1,2,0,1,0,0,2,0,1,2,5,2,1,2,0,3,0,0,2,1,2,4
7.60E+21,,0,0.190225235,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1
7.60E+21,,0,0.351765902,0,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,2,0,1,0,1,0,2,1,2,2,2,1,2
7.60E+21,,5,4.565714286,5,5,6,8,15,8,5,4,4,9,1,5,5,3,6,4,6,3,6,3,2,1,3,4,5,4,6,5,8
7.60E+21,,1,1.113899435,1,1,1,1,2,1,3,1,2,0,0,0,0,2,3,1,0,2,0,2,1,0,0,1,1,3,4,5,2
7.60E+21,,1,0.597022327,1,1,1,1,0,0,0,0,1,1,2,1,1,2,1,0,1,1,3,4,5,1,1,0,4,0,2,2,0
7.60E+21,,1,0.952386478,1,1,1,1,1,0,2,0,0,0,0,1,2,1,0,1,2,4,2,0,4,0,5,1,3,6,4,1,0
7.60E+21,,1,0.587768278,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,1,0
7.60E+21,,0,0.284949774,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.413710913,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,3,1,0,2,3
7.60E+21,,0,0.014532682,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.438303103,1,1,1,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7.60E+21,,2,1.664081633,1,2,1,2,1,1,2,1,1,4,1,2,1,2,1,3,1,4,2,5,3,5,6,5,6,7,2,2,1
7.60E+21,,1,0.807748299,1,1,1,1,0,1,0,3,1,0,2,1,3,2,1,3,3,1,4,3,7,2,3,4,1,2,3,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.482024276,1,1,1,1,1,2,0,0,0,1,1,2,0,2,0,0,3,0,0,1,1,1,1,1,2,0,1,2,1
7.60E+21,,0,0.223567551,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,2,1,0,0
7.60E+21,,1,0.606739325,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,2,1,2,1,2,1,1,2,5,3,2,1,2,0
7.60E+21,,1,0.853190331,1,0,1,1,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,2,2,3,0,4,5,3,2,2,4
7.60E+21,,0,0.339839587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,1,2
7.60E+21,,0,0.150020304,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3
7.60E+21,,1,0.693795724,1,1,1,1,3,0,2,0,1,2,0,1,2,3,1,0,1,0,2,2,0,0,0,1,1,1,0,1,0
7.60E+21,,3,2.991428571,3,4,4,4,5,4,5,3,3,2,4,2,3,5,3,3,3,2,5,5,6,7,5,7,8,5,11,6,3
7.60E+21,,1,1.327833333,1,2,1,2,2,2,1,1,0,2,1,1,1,4,3,0,0,3,0,3,2,5,2,6,2,5,4,4,2
7.60E+21,,1,0.736918316,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,1,0,2,0,3,2,1,2,4,3
7.60E+21,,1,0.614899987,1,1,1,1,1,1,0,0,0,1,2,2,1,0,0,0,2,3,1,3,1,0,0,3,1,2,2,1,3
7.60E+21,,1,1.058571429,1,2,1,1,2,0,3,1,1,2,3,1,4,1,3,2,0,1,1,5,0,5,2,3,1,3,6,3,2
7.60E+21,,2,1.688571429,2,2,2,1,3,0,1,1,0,1,5,2,0,5,5,4,2,2,2,3,3,4,5,3,6,4,2,6,2
7.60E+21,,0,0.134189754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
7.60E+21,,0,0.023672334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
7.60E+21,,0,0.475432051,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,2,2,0,3,2,1,1
7.60E+21,,0,0.186653848,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
7.60E+21,,1,0.591213331,1,1,1,1,0,0,0,2,3,0,1,0,1,0,1,0,0,2,0,2,1,2,2,1,3,4,2,1,1
7.60E+21,,0,0.440854494,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,4,2
7.60E+21,,0,0.010812017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7.60E+21,,0,0.040533717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7.60E+21,,1,0.820465306,1,1,1,1,0,2,0,1,2,0,2,3,0,2,3,2,1,3,2,0,2,2,2,3,3,2,1,4,2
7.60E+21,,0,0.457027495,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,2,3,1,1,6,1,0,0
7.60E+21,,0,0.100028156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0
7.60E+21,,0,0.498806981,0,1,1,1,1,0,0,0,3,0,0,2,1,1,0,0,2,1,2,2,0,2,2,0,1,2,4,3,1
7.60E+21,,1,0.999129041,1,1,1,2,1,1,1,1,0,2,2,3,1,2,2,2,3,2,1,3,6,3,5,4,2,3,2,6,3
7.60E+21,,0,0.471782266,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,1,2,0,1,0,2,1,3,1,3
7.60E+21,,0,0.064549389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
7.60E+21,,1,1.473928571,2,1,2,2,2,1,2,5,4,2,0,1,2,0,3,1,0,0,0,4,2,1,1,4,0,4,0,3,2
7.60E+21,,0,0.222556599,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
7.60E+21,,1,0.510280196,1,1,1,0,0,1,0,0,0,2,0,1,0,1,3,0,1,1,1,1,0,1,1,2,1,3,0,1,0
7.60E+21,,1,0.879795918,1,1,1,1,0,2,2,0,3,1,1,0,1,2,0,0,0,2,0,4,0,3,1,5,2,1,1,2,0
7.60E+21,,1,0.821144767,1,1,1,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,2,3,1,2
7.60E+21,,0,0.168958104,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,2,0,1,0,2,1,0,0
7.60E+21,,0,0.086733854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
7.60E+21,,3,2.635776398,2,3,3,3,5,3,1,7,4,2,1,3,4,3,2,3,2,3,1,5,3,7,7,5,9,7,3,7,2
7.60E+21,,0,0.114852592,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,1,1.202897647,1,1,1,1,1,2,1,0,2,0,1,0,1,1,1,1,2,2,2,0,4,1,1,4,4,0,0,1,0
7.60E+21,,1,0.672904762,1,1,1,1,0,0,0,1,2,2,0,0,0,2,3,2,0,1,1,1,2,4,2,3,2,3,5,3,4
7.60E+21,,0,0.156760978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,2,1,1
7.60E+21,,0,0.088881868,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7.60E+21,,0,0.28991749,0,0,0,1,0,0,1,0,1,0,1,1,2,1,2,1,0,0,0,0,1,0,0,2,0,0,0,1,0
7.60E+21,,1,1.381530612,1,2,2,2,1,4,0,2,2,4,0,0,4,0,1,3,1,4,2,2,3,1,5,2,2,5,3,5,2
7.60E+21,,0,0.451581761,1,1,1,1,0,0,0,0,3,0,2,2,2,1,1,3,0,2,0,2,2,1,1,1,3,0,2,1,0
7.60E+21,,0,0.207209666,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2
7.60E+21,,1,1.49,1,2,2,2,0,3,2,3,3,2,2,2,2,3,2,1,4,2,2,5,2,5,1,5,2,3,1,2,3
7.60E+21,,1,0.707195192,1,1,1,1,1,1,0,1,1,3,1,1,0,0,0,2,2,2,0,3,2,4,2,1,2,0,1,1,1
7.60E+21,,0,0.475280528,1,0,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1,1,3,3,1,1,0,2
7.60E+21,,0,0.308657304,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2
7.60E+21,,0,0.099454284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,2
7.60E+21,,0,0.327306106,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,0,0,0,0,2,0,1,0,0,0
7.60E+21,,3,2.637142857,2,2,3,3,0,5,4,3,2,2,4,3,4,4,6,3,1,6,3,7,7,5,5,11,11,11,7,10,7
7.60E+21,,1,0.697994694,1,1,1,1,3,0,1,1,1,1,2,1,1,1,0,0,0,1,2,2,3,0,1,2,2,2,1,1,1
7.60E+21,,0,0.211540054,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7.60E+21,,1,0.991599512,1,1,1,1,2,2,2,0,0,1,2,0,1,1,1,3,4,0,1,4,2,1,2,2,2,4,0,3,1
7.60E+21,,0,0.071084372,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,1,0.608602112,1,1,1,1,0,0,0,3,1,2,1,1,0,1,0,2,0,0,0,3,2,3,1,1,2,1,6,3,4
7.60E+21,,0,0.024251609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.60E+21,,0,0.200737621,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7.60E+21,,0,0.288090346,0,1,0,0,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,1,2,3,0,1,0,1,0,0
7.60E+21,,0,0.390004448,1,1,1,0,1,0,0,2,0,1,0,3,0,1,1,0,0,1,1,2,0,1,3,0,3,2,1,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.274285714,1,1,2,1,2,0,0,2,3,1,3,4,3,4,3,2,5,2,5,5,1,1,6,5,6,1,2,2,3
7.60E+21,,0,0.079047497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
7.60E+21,,0,0.338918872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,0,0.426127652,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,1,0,0,0,3
7.60E+21,,0,0.139949347,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7.60E+21,,1,0.599588314,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3,0,2,0,0,5,0,3,2,2,2
7.60E+21,,2,1.835714286,2,2,2,2,1,3,1,3,2,2,1,1,1,6,3,3,4,1,3,4,3,9,1,1,4,3,7,5,1
7.60E+21,,2,2.151785714,2,2,2,3,2,3,3,2,2,4,5,2,4,2,3,5,1,6,5,4,6,1,2,9,5,9,5,4,6
7.60E+21,,5,5.057142857,5,5,5,5,6,4,6,8,5,6,5,6,9,2,5,9,4,8,3,9,3,7,6,14,16,11,7,7,5
7.60E+21,,0,0.160056072,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1
7.60E+21,,2,2.27,2,2,2,3,3,2,5,2,0,3,4,1,1,3,6,0,2,0,3,5,3,4,2,6,5,7,3,5,1
7.60E+21,,1,0.525238095,1,1,1,1,1,0,0,2,0,1,1,1,2,0,0,2,0,2,1,1,2,2,1,2,0,5,3,1,4
7.60E+21,,1,0.57894397,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,0,3,1,2,0,1,1,1,0,1,2,0,1,1
7.60E+21,,1,0.822885016,1,1,1,1,2,2,0,1,1,2,0,1,1,2,0,1,0,0,1,1,2,4,2,3,1,3,2,1,1
7.60E+21,,1,0.878919455,1,1,1,1,1,1,1,3,3,1,0,0,2,1,0,0,0,1,0,1,1,0,2,0,1,1,1,3,3
7.60E+21,,1,0.550064981,1,1,1,1,1,1,1,0,0,2,1,1,0,1,1,2,0,1,0,0,0,0,0,1,1,3,3,1,1
7.60E+21,,1,0.614843718,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2,1,2,0,2,4,1,2,2,2,2,3,2,2,2
7.60E+21,,0,0.129763323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
7.60E+21,,1,0.846259281,1,1,1,1,1,2,2,0,0,1,1,0,0,1,1,1,0,2,0,3,0,1,4,0,0,1,3,0,3
7.60E+21,,0,0.182619417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,2,0,0,2,0,0,0
7.60E+21,,1,0.598008333,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,4,0,1,0,0,0,1,1,2,1,3,3,1
7.60E+21,,0,0.311709809,0,0,0,1,0,0,1,0,0,0,2,1,1,0,1,1,1,2,1,1,1,3,0,2,1,0,0,1,1
7.60E+21,,1,0.587463728,1,0,0,1,1,0,1,3,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,0,1,1,1
7.60E+21,,0,0.258823724,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,2,1
7.60E+21,,1,0.779969253,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,1,3,2,2,1,2,1,2,0,2
7.60E+21,,0,0.402726686,1,1,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,3,2,1,1,1,2,1,2
7.60E+21,,0,0.350155189,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0,1,2,1,1,1,0,1,0,0
7.60E+21,,1,1.260380952,1,1,2,1,1,0,1,0,2,4,2,5,1,6,2,2,6,3,2,0,5,2,5,1,3,3,0,1,1
7.60E+21,,1,0.501924083,1,1,1,1,1,2,0,3,0,1,1,2,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,1,2
7.60E+21,,1,0.562168461,0,1,1,0,0,1,0,0,2,0,1,2,1,1,0,0,0,0,2,0,0,1,1,0,4,2,1,1,1
7.60E+21,,0,0.385702294,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,2,0,2
7.60E+21,,3,3.371428571,3,3,4,4,2,3,3,5,5,5,2,8,4,4,9,10,8,8,7,9,6,7,8,13,8,16,4,9,10
7.60E+21,,2,1.650714286,2,2,2,2,3,3,0,4,3,2,3,2,2,5,4,1,2,2,3,2,4,4,3,4,4,2,3,1,1
7.60E+21,,1,0.767112245,1,1,0,1,1,1,0,0,1,0,3,0,1,0,3,0,0,0,0,1,2,1,0,1,2,2,0,4,0
7.60E+21,,1,0.548155112,1,1,1,1,1,0,1,0,1,0,1,1,1,0,3,0,0,0,1,0,1,1,4,1,1,1,2,2,2
7.60E+21,,0,0.232278851,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
7.60E+21,,0,0.214114974,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2,1,0,1,1,1,1,0
7.60E+21,,0,0.382615856,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,1,0,1,1
7.60E+21,,1,0.709944366,1,0,1,1,3,1,1,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1,2,1,1,2,1,1,2
7.60E+21,,1,0.82209704,1,1,1,1,1,1,4,0,1,1,0,2,1,0,1,0,0,0,1,1,0,2,4,0,3,2,1,3,1
7.60E+21,,1,1.217040816,1,1,1,1,0,2,1,1,2,0,1,3,1,2,2,1,1,0,1,4,0,5,1,4,5,2,0,3,1
7.60E+21,,0,0.161306838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0
7.60E+21,,2,1.767204969,2,2,2,3,1,1,2,2,1,1,4,2,3,1,3,3,2,3,4,3,5,1,7,6,5,7,5,7,6
7.60E+21,,1,0.607235757,1,1,1,1,2,1,0,1,2,1,1,0,4,1,0,1,0,2,1,2,2,2,4,1,1,2,1,1,2
7.60E+21,,0,0.41644077,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,4,1,2,0,2,0
7.60E+21,,0,0.27455359,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,2,1,0,1
7.60E+21,,0,0.309040932,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,3,3,1
7.60E+21,,0,0.383533185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,2,3,1,0
7.60E+21,,0,0.313571032,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,5,1,1,1,1,1,2,0,1,0,1,0
7.60E+21,,1,0.753965566,1,1,1,1,2,1,1,2,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,2,2,1,4,2,0
7.60E+21,,0,0.20526447,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,1,1,2,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.214674423,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
7.60E+21,,0,0.089477499,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,0,0.365607854,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,1,3,0,2,2,2,1,2,2
7.60E+21,,1,0.905017857,1,1,1,1,0,0,1,0,2,1,1,0,0,1,1,1,0,1,4,1,0,1,1,2,4,3,2,4,3
7.60E+21,,0,0.454000199,1,1,0,1,2,1,0,0,0,1,0,1,2,2,1,1,1,0,2,0,0,1,1,1,2,0,1,1,1
7.60E+21,,0,0.193494311,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1,2,0,0,0,1,1,1,1,1,0
7.60E+21,,1,0.911683983,1,1,1,1,2,2,0,0,0,1,1,4,4,1,0,0,1,1,3,2,4,0,1,0,2,0,4,2,1
