manzanac,rte,pred_2018,pred2018_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,1.498571429,2,2,1,2,0,1,0,5,1,1,1,1,0,1,2,3,4,0,4,4,2,6,3,2,4,2,7,1,5
7.60E+21,,1,0.946202381,1,0,2,2,2,2,2,0,1,1,1,0,1,2,1,2,0,5,5,1,0,4,2,2,3,3,3,5,2
7.60E+21,,2,2.4775,2,5,3,3,6,1,1,2,1,1,4,2,1,4,3,4,5,4,3,3,4,3,6,7,12,10,6,1,3
7.60E+21,,0,0.435618275,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,2,0,0,1,2,3,1,1,1,2,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.677857848,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,4,2,2,2,3,1,3,3,2,2,4,2
7.60E+21,,1,1.330952381,3,2,1,0,2,1,3,2,3,1,4,2,2,2,4,0,3,4,1,2,7,5,3,2,6,2,3,2,4
7.60E+21,,1,1.137371795,1,0,2,1,2,2,1,3,3,4,2,1,2,2,6,2,0,4,1,1,2,4,1,1,3,2,5,1,1
7.60E+21,,1,0.60718118,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3,3,4,1
7.60E+21,,0,0.324550976,0,1,0,1,1,0,0,1,0,0,0,2,2,0,1,1,3,2,1,3,1,5,2,2,2,3,1,2,1
7.60E+21,,1,1.218748299,3,1,0,2,0,1,2,1,1,4,2,3,3,1,2,2,4,5,1,1,5,4,4,1,1,4,4,1,3
7.60E+21,,1,0.668764411,0,2,0,2,1,0,0,0,1,3,0,1,0,0,1,1,0,3,1,1,1,2,0,0,3,1,2,0,2
7.60E+21,,1,1.335510204,1,1,1,4,0,1,3,2,1,3,2,1,2,0,2,2,4,4,2,3,2,8,5,2,4,5,6,3,2
7.60E+21,,1,0.89555169,0,0,1,4,5,0,0,0,0,1,1,0,2,0,0,0,2,1,2,2,1,1,1,1,0,2,2,2,0
7.60E+21,,1,0.615636453,2,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1,4,3,0,2,2,2,2,1,1,1,2,3,4
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.03592126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,2,2.205714286,2,2,3,6,0,2,0,3,1,4,1,2,1,0,3,9,3,3,1,2,3,8,4,7,3,6,4,6,5
7.60E+21,,0,0.383108945,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,1,3,0,2,1,3,2,1
7.60E+21,,0,0.024116123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.60E+21,,3,2.584285714,3,5,4,1,5,3,2,4,4,1,1,3,2,2,2,1,3,4,5,4,3,3,3,6,2,4,2,2,5
7.60E+21,,0,0.180280759,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,2
7.60E+21,,0,0.41817108,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,1,2,1,2,4,1,2
7.60E+21,,1,0.867346939,2,2,0,2,1,0,1,1,0,1,0,1,2,1,0,1,2,2,7,4,2,3,4,1,3,3,4,3,2
7.60E+21,,0,0.279443311,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0
7.60E+21,,1,1.071821648,0,0,3,2,2,3,1,4,2,2,0,2,0,1,2,2,0,2,1,3,3,5,1,2,3,3,0,1,1
7.60E+21,,0,0.085845536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
7.60E+21,,1,0.513427832,1,0,2,0,2,0,2,0,0,1,1,0,1,0,3,1,0,0,0,1,1,2,1,2,2,1,1,1,2
7.60E+21,,0,0.205729337,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,0,2,1,1,0,2,0,0,0,0,1,0
7.60E+21,,1,1.092928571,4,0,2,0,1,1,0,1,1,2,2,2,0,2,4,2,3,5,3,4,6,3,3,1,3,2,4,1,3
7.60E+21,,1,0.525801567,0,1,1,2,0,0,0,1,2,0,1,0,1,0,1,1,0,1,4,1,1,0,2,1,2,3,0,0,0
7.60E+21,,0,0.093900044,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.60E+21,,0,0.347402896,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,2,3,1,1,1,0,0
7.60E+21,,1,0.680019652,0,2,0,0,1,0,1,3,0,0,3,0,3,0,1,1,5,2,1,5,1,2,1,2,1,1,2,3,1
7.60E+21,,1,1.2275,2,0,2,1,0,0,1,2,0,0,0,2,0,1,3,2,3,1,4,3,1,1,8,1,6,4,5,1,3
7.60E+21,,0,0.073859823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,0
7.60E+21,,6,6.197142857,9,6,5,9,7,5,5,4,2,9,6,9,8,3,8,5,8,8,9,7,10,14,6,7,7,5,6,3,6
7.60E+21,,1,0.602214286,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,2,1,1,4,2
7.60E+21,,0,0.124187381,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7.60E+21,,0,0.410083603,1,0,1,0,0,0,1,0,1,1,1,1,0,2,1,0,0,1,2,4,0,4,0,2,1,0,0,0,0
7.60E+21,,2,1.632857143,0,1,1,1,1,2,3,3,5,7,2,7,6,3,8,5,3,7,4,6,2,3,3,1,2,1,0,3,4
7.60E+21,,0,0.476569613,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,2,2,2,4,3,3,4,2,1
7.60E+21,,0,0.320218201,1,0,1,0,0,1,0,1,0,1,1,0,0,2,2,1,2,1,3,0,1,1,0,1,0,0,1,0,0
7.60E+21,,2,1.935714286,3,2,1,4,1,3,2,2,0,1,5,4,5,3,4,3,4,3,3,1,8,7,7,3,7,14,6,8,4
7.60E+21,,1,0.97214363,0,0,1,1,2,2,3,2,1,0,3,0,0,3,0,0,2,0,4,4,4,2,4,2,2,1,3,1,1
7.60E+21,,0,0.295724849,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
7.60E+21,,0,0.31944557,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,3,3,1,1,1,2
7.60E+21,,1,1.301428571,2,3,0,0,1,0,3,1,0,0,3,2,0,4,1,1,0,5,3,5,3,6,2,3,0,2,1,3,2
7.60E+21,,0,0.437522478,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,1,2,0
7.60E+21,,4,4.3,5,9,4,4,4,7,2,5,2,4,6,3,0,5,5,10,4,7,6,7,6,8,6,4,5,6,10,8,9
7.60E+21,,1,1.031493984,0,0,0,0,0,0,1,2,2,1,0,0,1,3,2,0,0,2,2,0,0,0,2,0,0,2,4,0,0
7.60E+21,,0,0.255525175,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,2,0,0,2,0,0,0,1,0,2
7.60E+21,,0,0.121935432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7.60E+21,,0,0.158524892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1
7.60E+21,,0,0.361962319,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,1,1,0,1
7.60E+21,,3,2.5475,1,4,2,3,2,1,5,5,3,7,0,1,2,2,3,4,4,5,4,6,2,6,5,4,4,3,7,4,5
7.60E+21,,1,0.945465938,0,0,0,0,0,1,0,1,0,1,1,3,0,1,0,0,1,1,1,3,5,2,5,2,2,4,8,1,3
7.60E+21,,0,0.001871125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.722723329,1,0,0,1,1,0,0,4,3,1,1,1,3,1,1,1,1,1,1,2,5,2,1,3,2,3,2,1,1
7.60E+21,,1,0.856938776,0,0,0,0,0,1,2,4,0,1,1,2,0,1,1,2,0,1,2,2,3,6,0,3,3,3,3,1,0
7.60E+21,,1,0.895974026,1,0,1,1,1,0,0,2,1,2,1,1,0,1,2,2,1,4,1,4,0,3,3,3,2,5,5,3,4
7.60E+21,,1,0.815661481,0,1,2,1,2,1,0,0,1,0,0,1,0,4,1,0,1,1,0,2,2,3,3,4,2,4,4,3,0
7.60E+21,,0,0.15668697,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,2,1,1,1
7.60E+21,,0,0.496804127,0,1,0,0,0,0,0,3,0,1,1,1,0,1,1,3,0,0,0,0,2,2,0,2,1,1,3,1,0
7.60E+21,,0,0.06760924,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0
7.60E+21,,0,0.160648966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,1,0
7.60E+21,,0,0.012101651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
7.60E+21,,1,1.035541126,0,0,2,3,2,1,0,1,0,0,0,2,2,0,0,1,2,0,0,1,3,4,1,0,4,1,5,5,1
7.60E+21,,0,0.497127385,0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,1,2,1,1,3,0,3,2,0,2,2,0,0,2
7.60E+21,,2,1.938571429,0,3,5,3,2,3,4,4,3,4,3,4,6,3,2,3,2,4,5,3,1,2,0,3,1,4,2,3,3
7.60E+21,,1,0.722571429,2,3,3,1,0,0,0,0,1,2,0,4,0,0,0,0,3,2,0,2,0,1,1,1,1,0,1,2,2
7.60E+21,,1,0.993158163,0,1,2,1,0,2,1,0,2,2,1,2,2,2,2,2,3,6,1,1,2,2,6,4,1,1,1,0,2
7.60E+21,,0,0.054738498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7.60E+21,,1,0.666248827,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,2,2,2,0,0,3,0,2,1,0
7.60E+21,,0,0.131289679,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,3,1,0,0
7.60E+21,,1,0.737625558,0,2,1,0,1,1,1,3,0,2,1,0,1,4,1,1,2,6,2,1,1,1,1,0,2,2,1,1,1
7.60E+21,,0,0.161131597,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,0
7.60E+21,,0,0.210443209,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.376865079,1,3,0,1,2,1,5,5,0,1,1,1,0,1,3,1,5,1,2,0,7,3,3,2,3,4,2,3,4
7.60E+21,,1,0.518729991,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,1,4,3,1,1,0,1,1,0,0,1
7.60E+21,,2,1.650062112,2,3,2,1,2,3,5,2,2,1,2,1,1,4,3,2,4,5,3,3,3,2,2,3,3,3,8,6,2
7.60E+21,,0,0.106182774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,0
7.60E+21,,0,0.430220397,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,2,1,0,2,1
7.60E+21,,1,0.998969697,0,3,0,0,1,0,0,0,0,2,0,0,1,1,1,2,3,0,0,1,2,2,1,6,2,2,3,6,2
7.60E+21,,1,0.752669553,0,1,1,2,1,1,1,1,0,2,2,0,1,1,0,0,0,2,0,4,3,1,3,4,2,1,4,1,2
7.60E+21,,1,0.574886913,0,1,0,0,3,0,0,1,0,0,1,2,1,1,3,1,1,0,0,0,0,3,5,2,3,0,2,2,2
7.60E+21,,1,0.722900227,0,1,0,1,0,1,0,0,0,1,1,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,5,2
7.60E+21,,1,0.879953704,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,2,0,1,4,2,3,1,1,4,3,4,0,2,2
7.60E+21,,5,5.352857143,6,5,11,7,2,8,6,10,5,8,5,8,7,4,4,9,5,7,2,3,2,5,6,4,7,6,14,10,8
7.60E+21,,9,9.488571429,7,17,14,12,15,8,15,9,14,15,7,4,8,8,10,9,12,12,11,15,21,10,11,18,16,14,17,19,17
7.60E+21,,1,0.634497498,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3,2,1,0,1,3,0,1,0
7.60E+21,,0,0.474646233,0,0,0,0,0,1,0,0,0,1,2,0,2,1,1,0,2,1,4,1,0,2,0,0,1,1,0,0,0
7.60E+21,,2,2.404285714,1,5,2,0,3,3,2,5,7,3,2,2,2,1,1,3,3,2,4,7,3,4,1,6,3,7,2,2,2
7.60E+21,,0,0.101403226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
7.60E+21,,0,0.224310754,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,2
7.60E+21,,4,3.681428571,1,2,6,3,4,6,3,5,8,2,6,4,2,5,3,2,2,6,4,2,2,4,10,6,5,4,8,6,13
7.60E+21,,1,1.320162219,2,1,2,2,0,2,1,1,2,3,2,0,0,2,2,3,4,1,7,3,1,9,8,4,3,3,3,1,3
7.60E+21,,1,0.500819281,1,0,1,0,0,0,0,3,1,2,0,0,3,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1
7.60E+21,,0,0.351312154,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,2,1,2,1,0,0,0,0,1,1,1
7.60E+21,,0,0.127244592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.307525949,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3,0,0,1,1
7.60E+21,,0,0.21557966,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1
7.60E+21,,1,1.121428571,2,2,0,1,1,0,1,1,0,2,0,0,1,0,0,0,1,1,1,1,0,1,1,3,4,1,0,4,2
7.60E+21,,2,1.633186813,1,1,2,5,2,4,0,3,0,2,1,1,2,1,2,0,3,1,3,1,4,0,2,0,2,3,3,8,6
7.60E+21,,1,0.529692558,0,0,0,1,2,1,0,3,1,1,2,2,1,0,1,3,3,0,1,2,1,2,1,2,1,1,1,2,0
7.60E+21,,11,11.14142857,12,11,19,11,14,11,12,16,15,6,10,6,7,5,4,4,7,0,3,8,6,10,12,4,7,16,6,13,12
7.60E+21,,6,6.407142857,6,10,8,8,9,11,9,6,5,10,11,5,4,6,3,4,5,7,6,7,7,5,5,7,8,6,12,16,16
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.635726391,2,1,0,0,0,1,1,1,0,0,0,0,2,1,1,0,1,1,3,1,0,1,3,2,2,2,0,2,1
7.60E+21,,3,3.048367347,5,5,1,7,3,0,5,5,4,4,2,1,3,3,2,2,5,5,1,2,4,1,5,6,4,3,4,5,9
7.60E+21,,2,2.021490683,3,0,3,4,1,2,2,2,3,3,3,3,2,2,2,2,4,2,3,6,6,4,2,10,7,5,4,3,2
7.60E+21,,6,6.178571429,10,8,5,6,5,5,4,7,7,3,6,6,5,5,1,7,3,8,8,3,6,6,5,6,4,8,6,4,6
7.60E+21,,0,0.2899642,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,1,1
7.60E+21,,5,4.975714286,9,8,0,7,4,5,9,7,5,4,5,5,6,4,7,3,11,6,6,8,4,9,7,6,5,13,7,4,5
7.60E+21,,1,1.302653061,2,2,0,1,2,0,4,4,1,0,2,1,4,2,3,3,3,2,6,7,6,2,4,2,3,3,4,4,1
7.60E+21,,0,0.41388755,1,0,0,2,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,2,2,1,0,0,1,0,1,2,1
7.60E+21,,0,0.199919914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
7.60E+21,,1,0.78402752,1,0,1,0,1,0,0,3,1,1,0,1,1,1,2,2,1,2,3,3,3,2,4,4,2,1,5,4,2
7.60E+21,,0,0.229109265,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,2
7.60E+21,,1,0.901951229,2,1,2,1,0,0,1,0,2,0,3,2,1,1,0,0,1,2,2,0,1,4,1,1,3,0,0,2,2
7.60E+21,,1,0.533374061,1,0,1,2,0,1,0,2,0,0,1,1,0,1,1,2,3,1,0,3,3,0,0,2,0,0,2,1,1
7.60E+21,,2,2.135714286,5,1,2,7,6,1,2,2,1,1,4,2,2,3,0,1,3,3,2,2,1,7,6,2,5,7,3,6,5
7.60E+21,,1,0.692421006,2,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,1,2,1,1,2,5,0
7.60E+21,,0,0.473696506,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,2,0,1,3,2,0,0,1,0,3,0,0,2,3
7.60E+21,,0,0.284949254,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1,1,0,0,2,1,3,0,0,1,0,2,1,2
7.60E+21,,5,5.151428571,5,7,10,4,9,7,6,8,11,8,11,5,7,9,6,8,3,4,11,8,7,8,6,6,7,7,4,3,4
7.60E+21,,1,0.778609336,0,2,1,0,0,1,4,1,1,0,0,1,1,3,2,2,1,3,1,3,0,2,1,2,0,2,0,1,0
7.60E+21,,1,0.793481343,0,0,0,1,0,1,0,1,2,1,0,2,1,4,1,1,2,1,2,2,2,1,2,5,2,0,2,0,4
7.60E+21,,1,0.745457115,1,0,1,0,2,0,0,0,1,0,0,2,1,3,1,3,0,1,1,0,0,3,1,4,3,2,1,1,3
7.60E+21,,0,0.352086975,1,1,0,1,0,1,0,0,0,1,2,0,0,0,2,0,0,1,1,0,2,1,2,1,2,0,2,0,1
7.60E+21,,0,0.151170855,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0
7.60E+21,,1,0.852852397,0,3,3,1,2,1,1,0,2,1,1,0,0,1,1,1,0,0,0,2,0,5,3,0,0,1,1,2,1
7.60E+21,,1,0.846333333,0,2,1,1,3,0,3,0,0,0,0,1,2,3,2,2,2,0,1,4,2,1,2,0,1,4,1,3,1
7.60E+21,,1,0.944394414,0,0,0,0,1,1,1,1,3,2,2,0,2,3,1,1,3,1,0,0,3,3,5,2,2,1,1,1,3
7.60E+21,,0,0.39083521,1,1,0,0,0,1,0,1,0,0,1,0,1,1,2,1,1,2,0,0,0,0,1,2,0,1,2,1,1
7.60E+21,,1,0.500355168,1,1,0,2,0,0,1,1,0,2,1,0,0,1,0,1,2,2,0,1,1,0,0,0,1,0,0,1,1
7.60E+21,,3,3.111428571,5,3,3,4,3,4,8,5,3,3,4,2,0,2,1,1,2,2,2,7,8,5,7,4,7,3,9,5,6
7.60E+21,,1,0.621533942,1,2,0,1,0,1,1,0,1,1,0,1,2,0,1,3,1,2,2,2,1,0,2,2,3,2,0,0,3
7.60E+21,,0,0.278059463,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,2,0
7.60E+21,,0,0.446012094,1,1,2,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,2,0,1,0,1,0,0
7.60E+21,,0,0.377169166,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,2,2,1,0,0,0
7.60E+21,,3,3.054285714,3,2,4,4,3,5,6,2,4,4,1,3,4,0,3,5,6,7,4,4,8,5,5,8,15,9,7,8,7
7.60E+21,,0,0.359289345,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1
7.60E+21,,0,0.407342137,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,3,1,1,0,0,0
7.60E+21,,1,0.689288783,1,1,0,1,0,1,1,1,0,1,1,2,1,0,2,0,1,1,2,1,1,2,2,3,3,3,2,1,2
7.60E+21,,2,2.065714286,3,4,1,5,4,3,2,3,7,7,3,7,4,5,1,8,1,4,3,1,3,1,7,1,3,1,3,3,2
7.60E+21,,1,1.023853732,0,1,0,0,2,1,1,1,0,0,0,0,1,1,1,2,2,0,1,3,0,4,1,0,2,1,2,6,2
7.60E+21,,0,0.479617807,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,3,1,6,0,1,1,1
7.60E+21,,1,0.858839875,1,0,1,1,0,1,2,0,0,0,0,1,0,2,1,4,2,2,0,1,1,0,2,3,3,0,0,0,3
7.60E+21,,1,0.739015252,2,1,0,0,0,0,1,0,1,1,1,0,2,2,0,0,4,1,1,2,0,4,2,4,3,2,2,0,0
7.60E+21,,0,0.157412278,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,0,2,0,0,1,0,0,0
7.60E+21,,1,0.689104643,2,1,0,2,0,2,0,0,0,0,1,1,1,1,1,3,2,4,1,1,2,1,2,0,0,0,1,2,2
7.60E+21,,0,0.216630291,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,2
7.60E+21,,1,1.155714286,0,2,0,2,0,2,0,0,3,1,1,2,2,2,1,1,2,3,1,2,2,0,2,2,4,2,2,4,0
7.60E+21,,1,0.60567828,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,2,1,2,5,1,1,1,2,1,3,2,0
7.60E+21,,0,0.291239741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,1,1,3,3
7.60E+21,,2,1.55,4,2,0,1,3,1,3,3,0,2,1,2,1,2,1,1,4,2,4,1,4,3,3,4,7,3,6,3,3
7.60E+21,,1,0.514367564,0,0,0,1,1,1,0,0,1,1,1,0,2,1,0,1,0,0,2,0,2,2,0,1,2,4,0,2,1
7.60E+21,,1,0.50322581,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,2,0,1,1,1
7.60E+21,,0,0.407656621,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,1,0,1,0,0,0,0
7.60E+21,,0,0.005265822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.088452056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.302548412,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0
7.60E+21,,1,0.523921013,0,1,1,0,0,0,1,1,0,0,1,0,0,3,0,0,0,1,0,1,1,3,2,2,2,2,0,0,2
7.60E+21,,1,0.621112889,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,0,1,2,0,1,0,0,1,1,3,2
7.60E+21,,1,0.723739432,0,1,0,0,2,1,1,0,2,0,1,0,0,1,1,0,1,0,3,3,2,1,2,2,1,3,1,3,1
7.60E+21,,1,0.865227237,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,2,2,1,0,2,5,4,3,0,7,2
7.60E+21,,1,0.515175838,1,0,2,0,2,1,0,1,1,0,0,2,2,0,1,1,1,2,2,2,1,0,1,3,0,2,1,2,1
7.60E+21,,0,0.270599426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1
7.60E+21,,4,3.934285714,2,7,9,7,4,6,10,6,7,3,6,2,1,5,6,5,3,5,1,1,3,1,4,4,1,2,4,2,9
7.60E+21,,1,0.636507512,1,1,1,1,2,0,1,0,0,3,0,2,3,2,1,3,1,1,3,3,5,2,2,3,1,3,1,3,0
7.60E+21,,1,0.951485714,2,3,1,1,1,1,0,1,4,2,1,0,3,2,2,1,0,2,0,2,2,0,0,1,2,3,1,1,0
7.60E+21,,3,2.702857143,2,1,4,5,3,3,2,2,5,9,11,4,5,6,3,9,6,6,2,5,3,7,5,3,3,2,2,6,3
7.60E+21,,0,0.183471483,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0
7.60E+21,,0,0.382189997,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,2,1,0,1,0,1,2
7.60E+21,,1,0.726650739,0,1,0,0,0,0,2,1,2,0,0,0,0,0,1,1,2,0,3,1,1,1,2,0,1,2,1,0,2
7.60E+21,,0,0.178468817,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,2
7.60E+21,,1,1.461428571,0,2,0,0,0,0,3,3,3,1,1,2,3,2,2,4,2,5,1,5,5,7,5,3,2,1,4,2,3
7.60E+21,,1,0.578122491,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,0,3
7.60E+21,,1,0.647488191,0,0,1,2,0,1,0,0,1,1,0,0,0,2,2,0,3,0,1,0,3,1,1,0,0,0,2,0,0
7.60E+21,,1,1.083714286,1,1,3,0,3,2,3,0,0,5,0,1,3,2,3,3,2,1,5,4,2,4,4,1,0,1,3,1,2
7.60E+21,,1,0.611434379,0,2,1,2,0,1,1,0,0,1,0,2,1,2,0,0,1,0,2,2,0,0,2,2,2,1,0,2,0
7.60E+21,,1,0.661714286,1,1,0,0,1,2,0,0,0,1,2,2,2,0,2,4,0,5,2,3,1,4,3,2,2,2,2,3,2
7.60E+21,,1,0.657149817,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,2,2,2
